Unique ID,ChW Supply,Design Day,Operation Hours,Slab Thickness,Start Time,Tube Depth,Tube Spacing,WWR,Max Opt,Flux Peak,Flux TimeOfPeak,HCL Peak,HCL TimeOfPeak,HCL 2nd Peak,HCL 2nd TimeOfPeak,Cumulative Energy,99% Twb during Operation,90% Twb during Operation
673dbb5e-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,24,0.2032,4,0.0508,0.3048,0.4,25.76476057,-5008.697546,12:30:00,2943.90648,18:00:00,2942.019699,17:45:00,61.06750378,20.2653733329,17.3724205038
673dbb5f-f027-11e6-9c07-206a8a9bea16,18.98791053,CZ09RV2,17,0.2032,10,0.0508,0.3048,0.4,25.93948391,-4907.757381,12:45:00,4946.84901,10:15:00,4289.514266,10:30:00,60.20074614,20.2653733329,17.3724205038
673dbb60-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,23,0.2032,12,0.0508,0.3048,0.4,25.87558432,-4925.269239,12:30:00,3593.814934,12:15:00,3186.645703,12:30:00,60.52925347,20.2653733329,17.3724205038
673dcee6-f027-11e6-9c07-206a8a9bea16,17.18243741,CZ09RV2,12,0.2032,20,0.0508,0.3048,0.4,25.9883464,-4843.812327,12:15:00,8730.345699,20:15:00,7450.60636,20:30:00,59.21988809,17.3672048306,14.578866368
673dcee7-f027-11e6-9c07-206a8a9bea16,18.55852033,CZ09RV2,15,0.2032,5,0.0508,0.3048,0.4,25.92526203,-5123.353283,12:30:00,6026.076576,5:15:00,5132.979914,5:30:00,59.76279207,20.2653733329,17.3724205038
673dcee8-f027-11e6-9c07-206a8a9bea16,16.25867918,CZ09RV2,8,0.2032,13,0.0762,0.1524,0.4,25.99151609,-4525.975103,12:15:00,12057.20562,13:15:00,9585.938795,13:30:00,62.49974172,20.2653733329,17.3724205038
673dcee9-f027-11e6-9c07-206a8a9bea16,19.5679609,CZ09RV2,14,0.2032,19,0.0762,0.1524,0.4,25.97473455,-4882.508309,12:15:00,8292.609574,19:15:00,6558.965055,19:30:00,60.03221884,17.8811543239,15.1767732142
673de278-f027-11e6-9c07-206a8a9bea16,19.49915315,CZ09RV2,12,0.2032,3,0.0762,0.1524,0.4,25.95649181,-5267.4961,12:30:00,8521.535913,3:15:00,6697.735673,3:30:00,58.60257947,20.2653733329,17.3724205038
673de279-f027-11e6-9c07-206a8a9bea16,20.5744801,CZ09RV2,20,0.2032,0,0.0762,0.1524,0.4,25.77680535,-5052.467667,12:30:00,4971.263811,0:15:00,3928.706406,0:30:00,60.86228703,20.2653733329,17.3724205038
673de27a-f027-11e6-9c07-206a8a9bea16,16.06495513,CZ09RV2,6,0.2032,6,0.0762,0.1524,0.4,25.99332255,-5739.91146,12:15:00,14882.42577,6:15:00,11684.12682,6:30:00,57.02297902,19.7015789128,16.5696674232
673de27b-f027-11e6-9c07-206a8a9bea16,12.61597734,CZ09RV2,6,0.2032,10,0.0762,0.2286,0.4,25.99400437,-5407.944417,13:15:00,14333.04605,10:15:00,12572.82469,10:30:00,59.90501071,20.2653733329,17.3724205038
673df60a-f027-11e6-9c07-206a8a9bea16,20.32075082,CZ09RV2,24,0.2032,7,0.0762,0.2286,0.4,25.76815833,-4999.594534,12:30:00,3006.400513,18:00:00,3005.501825,18:15:00,61.09975267,20.2653733329,17.3724205038
673df60b-f027-11e6-9c07-206a8a9bea16,19.29000652,CZ09RV2,16,0.2032,7,0.0762,0.2286,0.4,25.94799114,-5029.647433,12:30:00,5061.130948,7:15:00,4440.712109,7:30:00,60.20909932,20.2653733329,17.3724205038
673df60c-f027-11e6-9c07-206a8a9bea16,20.11387472,CZ09RV2,21,0.2032,19,0.0762,0.2286,0.4,25.7994295,-5039.510557,12:30:00,4892.623253,19:15:00,4312.547195,19:30:00,60.3319683,20.2653733329,17.3724205038
673df60d-f027-11e6-9c07-206a8a9bea16,15.97295545,CZ09RV2,9,0.2032,18,0.0762,0.2286,0.4,25.98947913,-4686.258983,12:15:00,10766.93784,18:15:00,9432.724458,18:30:00,60.17245778,18.7817288428,15.2521109782
673e0992-f027-11e6-9c07-206a8a9bea16,17.91986612,CZ09RV2,14,0.2032,6,0.0762,0.3048,0.4,25.93384153,-5124.353723,12:30:00,6601.685193,6:15:00,5573.980963,6:30:00,59.79980692,20.2653733329,17.3724205038
673e0993-f027-11e6-9c07-206a8a9bea16,17.60222638,CZ09RV2,14,0.2032,16,0.0762,0.3048,0.4,25.97374755,-4718.485566,12:15:00,7488.779986,16:15:00,6371.395313,16:30:00,60.1393258,19.5204482506,16.859949287
673e0994-f027-11e6-9c07-206a8a9bea16,17.73740906,CZ09RV2,14,0.2032,18,0.0762,0.3048,0.4,25.98885354,-4819.424,12:15:00,7723.367046,18:15:00,6552.338059,18:30:00,59.57706687,18.7817288428,15.2521109782
673e0995-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,24,0.2032,8,0.0762,0.3048,0.4,25.90561561,-4978.5166,12:30:00,2906.435665,18:00:00,2906.138343,18:15:00,60.48575812,20.2653733329,17.3724205038
673e1d1a-f027-11e6-9c07-206a8a9bea16,16.23872367,CZ09RV2,11,0.2032,18,0.0762,0.3048,0.4,25.9980651,-4727.784954,12:15:00,9461.78425,18:15:00,8016.356394,18:30:00,59.79771337,18.7817288428,15.2521109782
673e1d1b-f027-11e6-9c07-206a8a9bea16,18.07830584,CZ09RV2,10,0.2032,18,0.1016,0.1524,0.4,25.99287126,-4712.499366,12:15:00,10526.43989,18:15:00,8338.931054,18:30:00,60.63337145,18.7817288428,15.2521109782
673e1d1c-f027-11e6-9c07-206a8a9bea16,17.46621042,CZ09RV2,8,0.2032,2,0.1016,0.1524,0.4,25.98835969,-5243.948706,11:45:00,12470.22707,2:15:00,9807.536697,2:30:00,58.31522038,18.8964595359,16.3173648562
673e30a2-f027-11e6-9c07-206a8a9bea16,20.78918404,CZ09RV2,22,0.2032,2,0.1016,0.1524,0.4,25.81710599,-5000.610289,12:30:00,3756.088231,2:15:00,3259.346387,17:45:00,60.94213479,20.2653733329,17.3724205038
673e30a3-f027-11e6-9c07-206a8a9bea16,19.51621187,CZ09RV2,13,0.2032,6,0.1016,0.1524,0.4,25.95920115,-5153.180767,12:30:00,7048.850384,6:15:00,5551.914795,6:30:00,59.90331692,20.2653733329,17.3724205038
673e30a4-f027-11e6-9c07-206a8a9bea16,19.98,CZ09RV2,15,0.2032,20,0.1016,0.1524,0.4,25.99567267,-5056.815216,12:00:00,7797.457968,20:15:00,6171.639931,20:30:00,59.53890461,19.2770812485,16.4494312319
673e30a5-f027-11e6-9c07-206a8a9bea16,20.12188463,CZ09RV2,22,0.2032,1,0.1016,0.2286,0.4,25.78540912,-5018.590858,12:30:00,3886.860761,1:15:00,3416.558985,1:30:00,60.84390031,20.2653733329,17.3724205038
673e4434-f027-11e6-9c07-206a8a9bea16,19.25100586,CZ09RV2,16,0.2032,7,0.1016,0.2286,0.4,25.94559727,-5028.32645,12:30:00,5081.854041,7:15:00,4456.609276,7:30:00,60.23082435,20.2653733329,17.3724205038
673e4435-f027-11e6-9c07-206a8a9bea16,9.44361907,CZ09RV2,5,0.2032,13,0.1016,0.2286,0.4,25.99631562,-4638.861683,14:15:00,17842.79198,13:15:00,15646.9475,13:30:00,62.41632577,20.2653733329,17.3724205038
673e4436-f027-11e6-9c07-206a8a9bea16,19.02609674,CZ09RV2,14,0.2032,1,0.1016,0.2286,0.4,25.93023111,-5203.642564,12:30:00,7130.710256,1:15:00,6227.865085,1:30:00,58.50513294,20.2653733329,17.3724205038
673e4437-f027-11e6-9c07-206a8a9bea16,13.85223676,CZ09RV2,7,0.2032,17,0.1016,0.2286,0.4,25.99714491,-4618.674344,12:15:00,13261.12614,17:15:00,11618.25726,17:30:00,60.67191756,19.078530503,15.9736974254
673e57bc-f027-11e6-9c07-206a8a9bea16,14.17947759,CZ09RV2,8,0.2032,0,0.1016,0.3048,0.4,25.99616746,-4990.03584,12:00:00,12376.90504,0:15:00,10431.81388,0:30:00,58.01902779,17.0056691236,14.578866368
673e57bd-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,24,0.2032,19,0.1016,0.3048,0.4,25.93880509,-4971.988696,12:30:00,2902.321725,18:15:00,2901.189387,18:00:00,60.3528164,20.2653733329,17.3724205038
673e57be-f027-11e6-9c07-206a8a9bea16,-185.5509581,CZ09RV2,3,0.2032,12,0.1016,0.3048,0.4,27.78312083,,,,,,,,20.2653733329,17.3724205038
673e57bf-f027-11e6-9c07-206a8a9bea16,19.50271829,CZ09RV2,20,0.2032,0,0.1016,0.3048,0.4,25.95882629,-5028.772189,12:30:00,4973.832856,0:15:00,4207.605996,0:30:00,59.80172481,20.2653733329,17.3724205038
673e6b44-f027-11e6-9c07-206a8a9bea16,3.500368497,CZ09RV2,4,0.2032,12,0.1016,0.3048,0.4,25.99989573,-5285.366483,14:00:00,22997.43641,12:15:00,19444.4058,12:30:00,61.90381971,20.2653733329,17.3724205038
673e6b45-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,16,0.254,11,0.0508,0.1524,0.4,25.87926248,-4902.852495,12:45:00,5193.453081,11:15:00,4770.588941,11:30:00,60.44670857,20.2653733329,17.3724205038
673e6b46-f027-11e6-9c07-206a8a9bea16,20.33912494,CZ09RV2,17,0.254,21,0.0508,0.1524,0.4,25.75562186,-5127.353897,12:30:00,6101.085798,21:15:00,5511.864817,21:30:00,59.77123782,19.9462825265,17.0574668889
673e7ecc-f027-11e6-9c07-206a8a9bea16,17.95026848,CZ09RV2,10,0.254,16,0.0508,0.1524,0.4,25.95568077,-4683.618666,12:15:00,9462.422298,16:15:00,8563.141467,16:30:00,60.56725773,19.5204482506,16.859949287
673e7ecd-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,16,0.254,19,0.0508,0.1524,0.4,25.84317597,-4978.962117,12:15:00,6629.736429,19:15:00,5996.307379,19:30:00,59.92608595,19.2770812485,16.4494312319
673e7ece-f027-11e6-9c07-206a8a9bea16,18.89889987,CZ09RV2,11,0.254,7,0.0508,0.1524,0.4,25.93345401,-5198.753961,12:45:00,7630.295531,7:15:00,6891.165128,7:30:00,59.62629239,20.2653733329,17.3724205038
673e925e-f027-11e6-9c07-206a8a9bea16,9.4968702,CZ09RV2,4,0.254,6,0.0508,0.2286,0.4,25.99593884,-5287.263258,12:00:00,20171.70988,6:15:00,17593.64783,6:30:00,56.62565518,18.8964595359,16.3173648562
673e925f-f027-11e6-9c07-206a8a9bea16,15.05548359,CZ09RV2,7,0.254,3,0.0508,0.2286,0.4,25.98905862,-5136.565109,12:00:00,12836.38812,3:15:00,11198.37131,3:30:00,57.63011415,18.8964595359,16.3173648562
673e9260-f027-11e6-9c07-206a8a9bea16,18.53940712,CZ09RV2,13,0.254,21,0.0508,0.2286,0.4,25.9261304,-4958.992345,12:15:00,7911.748936,21:15:00,6921.806104,21:30:00,59.1764827,18.8964595359,16.3173648562
673ea5e6-f027-11e6-9c07-206a8a9bea16,14.91100423,CZ09RV2,7,0.254,1,0.0508,0.2286,0.4,25.99014728,-4962.339522,12:15:00,12998.60074,1:15:00,11342.43683,1:30:00,57.94843191,17.0056691236,14.578866368
673ea5e7-f027-11e6-9c07-206a8a9bea16,18.62217968,CZ09RV2,13,0.254,22,0.0508,0.2286,0.4,25.92542415,-5044.341423,12:15:00,7867.843024,22:15:00,6877.569141,22:30:00,58.97980039,19.2770812485,16.4494312319
673ea5e8-f027-11e6-9c07-206a8a9bea16,-38.16378451,CZ09RV2,3,0.254,2,0.0508,0.3048,0.4,26.39697306,-4812.429429,12:15:00,24150.63949,2:30:00,24143.49361,2:15:00,56.32364077,15.2144423345,13.2268500175
673ea5e9-f027-11e6-9c07-206a8a9bea16,18.40482313,CZ09RV2,15,0.254,10,0.0508,0.3048,0.4,25.9365024,-4935.98582,12:45:00,5465.413522,10:45:00,5401.786083,10:30:00,60.77182274,20.2653733329,17.3724205038
673eb96e-f027-11e6-9c07-206a8a9bea16,11.62833832,CZ09RV2,6,0.254,21,0.0508,0.3048,0.4,25.99750427,-4745.390957,12:15:00,14149.93739,21:15:00,12893.56507,21:30:00,58.29318077,17.3672048306,13.9579061187
673eb96f-f027-11e6-9c07-206a8a9bea16,19.95880419,CZ09RV2,21,0.254,23,0.0508,0.3048,0.4,25.99621759,-5009.059471,12:30:00,4142.499047,23:30:00,4112.252161,23:15:00,59.72780121,20.2653733329,17.3724205038
673eb970-f027-11e6-9c07-206a8a9bea16,11.62833832,CZ09RV2,6,0.254,21,0.0508,0.3048,0.4,25.99750427,-4745.390957,12:15:00,14149.93739,21:15:00,12893.56507,21:30:00,58.29318077,17.3672048306,13.9579061187
673eb971-f027-11e6-9c07-206a8a9bea16,20.82661893,CZ09RV2,23,0.254,10,0.0762,0.1524,0.4,25.80876278,-4974.725785,12:30:00,3092.619745,18:00:00,3091.600382,17:45:00,60.81529217,20.2653733329,17.3724205038
673ecd00-f027-11e6-9c07-206a8a9bea16,18.75866839,CZ09RV2,12,0.254,12,0.0762,0.1524,0.4,25.93775405,-4759.013831,13:00:00,7126.675618,12:15:00,6509.739325,12:30:00,60.8108211,20.2653733329,17.3724205038
673ecd01-f027-11e6-9c07-206a8a9bea16,14.14730256,CZ09RV2,5,0.254,2,0.0762,0.1524,0.4,25.99341354,-4991.239131,12:15:00,16412.12821,2:15:00,14769.50912,2:30:00,57.53541904,15.4149505041,13.9098142816
673ecd02-f027-11e6-9c07-206a8a9bea16,17.29770596,CZ09RV2,8,0.254,22,0.0762,0.1524,0.4,25.98353566,-4853.133135,12:15:00,11350.62465,22:15:00,10230.78997,22:30:00,58.56991573,16.8663756272,13.7203805205
673ecd03-f027-11e6-9c07-206a8a9bea16,20.78700075,CZ09RV2,22,0.254,21,0.0762,0.1524,0.4,25.81722062,-5019.437384,12:30:00,4152.071353,21:15:00,3781.778293,21:30:00,60.65311682,20.2653733329,17.3724205038
673ee088-f027-11e6-9c07-206a8a9bea16,15.10191302,CZ09RV2,8,0.254,11,0.0762,0.2286,0.4,25.99052245,-4989.941588,13:00:00,11086.79357,11:15:00,9713.247829,11:30:00,60.48456124,20.2653733329,17.3724205038
673ee089-f027-11e6-9c07-206a8a9bea16,20.30513101,CZ09RV2,24,0.254,14,0.0762,0.2286,0.4,25.77899262,-5010.366298,12:30:00,2911.863334,18:15:00,2911.84705,18:00:00,60.99484334,20.2653733329,17.3724205038
673ee08a-f027-11e6-9c07-206a8a9bea16,18.16835078,CZ09RV2,13,0.254,16,0.0762,0.2286,0.4,25.94427064,-4746.823205,12:15:00,7565.278883,16:15:00,6630.644153,16:30:00,60.07092769,19.5204482506,16.859949287
673ef410-f027-11e6-9c07-206a8a9bea16,19.56575549,CZ09RV2,16,0.254,22,0.0762,0.2286,0.4,25.96279815,-5111.990071,12:30:00,6417.998333,22:15:00,5598.128883,22:30:00,58.788771,19.9462825265,17.0574668889
673ef411-f027-11e6-9c07-206a8a9bea16,19.82612229,CZ09RV2,19,0.254,12,0.0762,0.2286,0.4,25.98452171,-4797.353695,12:45:00,4538.192984,12:15:00,4031.735444,12:30:00,59.88970372,20.2653733329,17.3724205038
673ef412-f027-11e6-9c07-206a8a9bea16,19.96656719,CZ09RV2,23,0.254,16,0.0762,0.3048,0.4,25.99712212,-4986.869966,12:30:00,3979.16647,16:45:00,3872.33627,16:30:00,61.28777666,20.2653733329,17.3724205038
673ef413-f027-11e6-9c07-206a8a9bea16,19.35623741,CZ09RV2,20,0.254,14,0.0762,0.3048,0.4,25.95144414,-4882.889199,12:15:00,4525.601993,14:30:00,4452.536938,14:15:00,59.59039511,20.2653733329,17.3724205038
673f07a2-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,24,0.254,23,0.0762,0.3048,0.4,25.93226033,-4984.686409,12:30:00,2812.516103,18:00:00,2810.152396,18:15:00,60.10674867,20.2653733329,17.3724205038
673f07a3-f027-11e6-9c07-206a8a9bea16,-58.38259061,CZ09RV2,3,0.254,2,0.0762,0.3048,0.4,26.58903632,-4805.867551,12:15:00,24179.02638,2:30:00,24172.32832,2:15:00,55.37649029,15.2144423345,13.2268500175
673f07a4-f027-11e6-9c07-206a8a9bea16,19.00852915,CZ09RV2,18,0.254,6,0.0762,0.3048,0.4,25.9368186,-5019.611623,12:30:00,4536.50166,6:15:00,4109.124038,6:30:00,59.82644771,20.2653733329,17.3724205038
673f1b2a-f027-11e6-9c07-206a8a9bea16,19.08218204,CZ09RV2,11,0.254,1,0.1016,0.1524,0.4,25.93490669,-5274.242555,12:15:00,8576.39942,1:15:00,7737.741783,1:30:00,58.18110503,19.7015789128,16.5696674232
673f1b2b-f027-11e6-9c07-206a8a9bea16,19.11941669,CZ09RV2,12,0.254,19,0.1016,0.1524,0.4,25.9440713,-4841.6063,12:15:00,8022.213602,19:15:00,7268.562667,19:30:00,59.19407229,17.8811543239,14.6513202362
673f1b2c-f027-11e6-9c07-206a8a9bea16,20.80725346,CZ09RV2,23,0.254,5,0.1016,0.1524,0.4,25.81259891,-4995.974613,12:30:00,3086.144159,18:15:00,3084.506377,18:00:00,60.88255962,20.2653733329,17.3724205038
673f1b2d-f027-11e6-9c07-206a8a9bea16,19.56793485,CZ09RV2,14,0.254,9,0.1016,0.1524,0.4,25.9651371,-4967.550914,12:45:00,5533.890649,9:15:00,5044.523966,9:30:00,60.27016952,20.2653733329,17.3724205038
673f2ebc-f027-11e6-9c07-206a8a9bea16,19.23642459,CZ09RV2,13,0.254,16,0.1016,0.1524,0.4,25.95133853,-4752.384629,12:15:00,7163.228878,16:15:00,6522.465033,16:30:00,60.00439571,19.5204482506,16.859949287
673f2ebd-f027-11e6-9c07-206a8a9bea16,19.83717694,CZ09RV2,19,0.254,7,0.1016,0.2286,0.4,25.9850719,-4972.382931,12:30:00,4132.22021,7:15:00,3616.179637,7:30:00,60.16217424,20.2653733329,17.3724205038
673f2ebe-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,20,0.254,17,0.1016,0.2286,0.4,25.87206945,-5049.171559,12:30:00,5043.079674,17:15:00,4444.24738,17:30:00,59.85112849,19.9462825265,17.0574668889
673f2ebf-f027-11e6-9c07-206a8a9bea16,17.26292647,CZ09RV2,11,0.254,10,0.1016,0.2286,0.4,25.9841216,-4959.334054,12:45:00,7912.152657,10:15:00,6945.378554,10:30:00,60.27832489,20.2653733329,17.3724205038
673f4244-f027-11e6-9c07-206a8a9bea16,19.69610676,CZ09RV2,19,0.254,13,0.1016,0.2286,0.4,25.97426468,-4776.525106,12:15:00,4688.90079,13:15:00,4163.474606,13:30:00,60.09777849,20.2653733329,17.3724205038
673f4245-f027-11e6-9c07-206a8a9bea16,15.99524921,CZ09RV2,8,0.254,3,0.1016,0.2286,0.4,25.99096396,-5318.80164,12:00:00,11449.06297,3:15:00,9963.494224,3:30:00,57.43990179,19.2770812485,16.4494312319
673f4246-f027-11e6-9c07-206a8a9bea16,-7.520405548,CZ09RV2,4,0.254,13,0.1016,0.3048,0.4,26.10354829,-4591.53441,13:15:00,22246.15647,13:45:00,22178.70495,13:30:00,67.70823344,20.2653733329,17.3724205038
673f4247-f027-11e6-9c07-206a8a9bea16,11.33268245,CZ09RV2,6,0.254,22,0.1016,0.3048,0.4,25.99949221,-4833.722898,12:15:00,14368.40076,22:45:00,14349.98971,22:30:00,60.49012973,16.8663756272,13.7203805205
673f55cc-f027-11e6-9c07-206a8a9bea16,19.01258632,CZ09RV2,18,0.254,23,0.1016,0.3048,0.4,25.93422328,-5074.639595,12:30:00,5358.675093,23:30:00,5338.921529,23:15:00,59.67049316,20.2653733329,17.3724205038
673f55cd-f027-11e6-9c07-206a8a9bea16,17.65200003,CZ09RV2,14,0.254,11,0.1016,0.3048,0.4,25.96205072,-4828.269359,12:45:00,5993.721697,11:30:00,5932.58635,11:15:00,59.56959069,20.2653733329,17.3724205038
673f55ce-f027-11e6-9c07-206a8a9bea16,18.60604081,CZ09RV2,17,0.254,1,0.1016,0.3048,0.4,25.92428392,-5100.505204,12:30:00,5703.336067,1:45:00,5690.467015,1:30:00,62.04583266,20.2653733329,17.3724205038
673f55cf-f027-11e6-9c07-206a8a9bea16,20.14073083,CZ09RV2,17,0.3048,3,0.0508,0.1524,0.4,25.75257856,-5098.678406,12:30:00,5276.060182,3:15:00,4737.538823,3:30:00,60.73922759,20.2653733329,17.3724205038
673f6972-f027-11e6-9c07-206a8a9bea16,20.88413356,CZ09RV2,23,0.3048,22,0.0508,0.1524,0.4,25.7961927,-5015.364101,12:30:00,3567.154406,22:15:00,3263.639671,22:30:00,60.85550391,20.2653733329,17.3724205038
673f6973-f027-11e6-9c07-206a8a9bea16,20.78317578,CZ09RV2,21,0.3048,18,0.0508,0.1524,0.4,25.81779799,-5033.916595,12:30:00,4728.43146,18:15:00,4286.228873,18:30:00,60.36576698,20.2653733329,17.3724205038
673f6974-f027-11e6-9c07-206a8a9bea16,19.43090167,CZ09RV2,13,0.3048,21,0.0508,0.1524,0.4,25.95442196,-4921.194728,12:15:00,7915.968649,21:15:00,7110.949086,21:30:00,59.27166555,18.8964595359,16.3173648562
673f7ce6-f027-11e6-9c07-206a8a9bea16,16.48912833,CZ09RV2,7,0.3048,10,0.0508,0.1524,0.4,25.99057075,-5237.753228,13:00:00,12015.73847,10:15:00,10842.81081,10:30:00,59.30056852,20.2653733329,17.3724205038
673f7ce7-f027-11e6-9c07-206a8a9bea16,14.52111504,CZ09RV2,7,0.3048,10,0.0508,0.2286,0.4,25.99384664,-5217.621499,13:00:00,11950.36198,10:45:00,11886.97347,10:30:00,62.73504464,20.2653733329,17.3724205038
673f7ce8-f027-11e6-9c07-206a8a9bea16,16.86150929,CZ09RV2,9,0.3048,2,0.0508,0.2286,0.4,25.99381122,-5121.531498,12:00:00,9694.808123,2:30:00,9687.016336,2:15:00,58.56399635,19.2770812485,16.4494312319
673f7ce9-f027-11e6-9c07-206a8a9bea16,17.97124228,CZ09RV2,12,0.3048,17,0.0508,0.2286,0.4,25.94695509,-4760.348077,12:30:00,7731.118212,17:30:00,7691.501741,17:15:00,60.21151801,19.078530503,15.9736974254
673f906e-f027-11e6-9c07-206a8a9bea16,18.78395335,CZ09RV2,13,0.3048,1,0.0508,0.2286,0.4,25.92623695,-5182.957333,12:30:00,7054.677451,1:45:00,7045.749813,1:30:00,60.64460715,19.9462825265,17.0574668889
673f906f-f027-11e6-9c07-206a8a9bea16,7.698881193,CZ09RV2,4,0.3048,19,0.0508,0.2286,0.4,25.99763309,-4706.825697,12:30:00,21025.0156,19:45:00,21002.36852,19:30:00,65.86770549,17.8811543239,14.6513202362
673f9070-f027-11e6-9c07-206a8a9bea16,17.36993889,CZ09RV2,11,0.3048,2,0.0508,0.3048,0.4,25.9624535,-5237.337827,12:30:00,7987.81385,2:30:00,7980.540282,2:15:00,57.31575661,19.9462825265,17.0574668889
673f9071-f027-11e6-9c07-206a8a9bea16,17.96991151,CZ09RV2,13,0.3048,9,0.0508,0.3048,0.4,25.94563756,-5032.674378,12:45:00,6138.99105,9:15:00,5622.4156,9:30:00,57.65214238,20.2653733329,17.3724205038
673fa400-f027-11e6-9c07-206a8a9bea16,16.02214371,CZ09RV2,10,0.3048,10,0.0508,0.3048,0.4,25.99433735,-5049.929749,12:45:00,8679.288011,10:45:00,8621.914097,10:30:00,62.16199825,20.2653733329,17.3724205038
673fa401-f027-11e6-9c07-206a8a9bea16,4.99945768,CZ09RV2,4,0.3048,11,0.0508,0.3048,0.4,25.99380514,-5587.453631,13:15:00,21285.7787,11:30:00,21223.53849,11:15:00,64.18189247,20.2653733329,17.3724205038
673fa402-f027-11e6-9c07-206a8a9bea16,15.24468874,CZ09RV2,9,0.3048,18,0.0508,0.3048,0.4,25.99037583,-4731.375465,12:30:00,10080.66761,18:15:00,9169.396255,18:30:00,59.06028903,18.7817288428,15.2521109782
673fa403-f027-11e6-9c07-206a8a9bea16,20.85709347,CZ09RV2,24,0.3048,20,0.0762,0.1524,0.4,25.80191983,-5000.949489,12:30:00,2938.365315,18:00:00,2936.663962,18:15:00,60.96810294,20.2653733329,17.3724205038
673fb79c-f027-11e6-9c07-206a8a9bea16,19.23568795,CZ09RV2,12,0.3048,23,0.0762,0.1524,0.4,25.94292381,-5069.594661,12:15:00,8220.345252,23:15:00,7387.631429,23:30:00,58.87378053,19.2770812485,16.4494312319
673fb79d-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,16,0.3048,0,0.0762,0.1524,0.4,25.7990149,-5119.076215,12:30:00,6140.26272,0:15:00,5523.047643,0:30:00,60.10494736,20.2653733329,17.3724205038
673fb79e-f027-11e6-9c07-206a8a9bea16,20.31701131,CZ09RV2,19,0.3048,4,0.0762,0.1524,0.4,25.77088026,-5046.709592,12:30:00,4363.684714,4:15:00,3929.946005,4:30:00,60.93409851,20.2653733329,17.3724205038
673fcb10-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,17,0.3048,14,0.0762,0.1524,0.4,25.91246179,-4785.91555,12:30:00,5489.289465,14:15:00,5001.686173,14:30:00,60.30151156,20.2653733329,17.3724205038
673fcb11-f027-11e6-9c07-206a8a9bea16,19.79760583,CZ09RV2,18,0.3048,18,0.0762,0.2286,0.4,25.98204479,-5030.210714,12:00:00,5326.4122,18:15:00,4920.140419,18:30:00,58.98765097,19.7015789128,16.5696674232
673fcb12-f027-11e6-9c07-206a8a9bea16,15.89903574,CZ09RV2,9,0.3048,14,0.0762,0.2286,0.4,25.99622934,-4684.445172,12:30:00,9698.8933,14:30:00,9635.935633,14:15:00,61.16553592,20.2653733329,17.3724205038
673fcb13-f027-11e6-9c07-206a8a9bea16,16.78069377,CZ09RV2,9,0.3048,5,0.0762,0.2286,0.4,25.98802302,-5279.744648,12:45:00,9412.536867,5:30:00,9405.764483,5:15:00,58.5718086,19.9462825265,17.0574668889
673fdea2-f027-11e6-9c07-206a8a9bea16,20.13299861,CZ09RV2,23,0.3048,19,0.0762,0.2286,0.4,25.76574297,-5029.407897,12:30:00,3903.287645,19:45:00,3818.563264,19:30:00,62.45164947,20.2653733329,17.3724205038
673fdea3-f027-11e6-9c07-206a8a9bea16,19.55651196,CZ09RV2,17,0.3048,5,0.0762,0.2286,0.4,25.96376389,-5025.20663,12:30:00,4722.633272,5:30:00,4710.905729,5:15:00,59.28960767,20.2653733329,17.3724205038
673fdea4-f027-11e6-9c07-206a8a9bea16,17.02989853,CZ09RV2,12,0.3048,7,0.0762,0.3048,0.4,25.98825313,-5086.788478,12:45:00,7210.459386,7:45:00,7198.562502,7:30:00,60.62707443,20.2653733329,17.3724205038
673fdea5-f027-11e6-9c07-206a8a9bea16,19.30676796,CZ09RV2,19,0.3048,20,0.0762,0.3048,0.4,25.94783012,-5045.789941,12:30:00,5203.414761,20:30:00,5173.11413,20:15:00,60.38094405,20.2653733329,17.3724205038
673ff22a-f027-11e6-9c07-206a8a9bea16,19.34842018,CZ09RV2,20,0.3048,1,0.0762,0.3048,0.4,25.94980351,-5023.097083,12:30:00,4597.495091,1:45:00,4577.607735,1:30:00,61.87405167,20.2653733329,17.3724205038
673ff22b-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,24,0.3048,4,0.0762,0.3048,0.4,25.96561498,-4977.411277,12:30:00,2761.15906,18:00:00,2758.700723,17:45:00,60.00983733,20.2653733329,17.3724205038
673ff22c-f027-11e6-9c07-206a8a9bea16,-58.19482969,CZ09RV2,3,0.3048,23,0.0762,0.3048,0.4,26.58846283,-4684.450556,12:30:00,24677.11804,23:30:00,24665.34328,23:15:00,56.20793173,15.9283889764,13.5774512336
