Unique ID,ChW Supply,Design Day,Operation Hours,Slab Thickness,Start Time,Tube Depth,Tube Spacing,WWR,Max Opt
67376472-f027-11e6-9c07-206a8a9bea16,20.7478465838,CZ08RV2,24,0.3048,13,0.0762,0.2286,0.4,25.8232372005
67376473-f027-11e6-9c07-206a8a9bea16,19.8245028202,CZ08RV2,15,0.3048,22,0.0762,0.2286,0.4,25.9856573717
67376474-f027-11e6-9c07-206a8a9bea16,20.1346408988,CZ08RV2,20,0.3048,10,0.0762,0.2286,0.4,25.7616265845
67376475-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,17,0.3048,5,0.0762,0.2286,0.4,25.9238489733
67376476-f027-11e6-9c07-206a8a9bea16,17.1448804384,CZ08RV2,9,0.3048,9,0.0762,0.2286,0.4,25.9882943259
67378b8a-f027-11e6-9c07-206a8a9bea16,20.2535321874,CZ08RV2,24,0.3048,23,0.0762,0.3048,0.4,25.8144320553
67378b8b-f027-11e6-9c07-206a8a9bea16,19.3298890466,CZ08RV2,17,0.3048,12,0.0762,0.3048,0.4,25.9589133196
67378b8c-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,21,0.3048,19,0.0762,0.3048,0.4,25.8550647225
67378b8d-f027-11e6-9c07-206a8a9bea16,18.8150844651,CZ08RV2,15,0.3048,5,0.0762,0.3048,0.4,25.9425198056
67378b8e-f027-11e6-9c07-206a8a9bea16,10.250655049,CZ08RV2,5,0.3048,7,0.0762,0.3048,0.4,25.997620409
67378b8f-f027-11e6-9c07-206a8a9bea16,20.1106765199,CZ08RV2,14,0.3048,22,0.1016,0.1524,0.4,25.8042462463
67378b90-f027-11e6-9c07-206a8a9bea16,17.5435226709,CZ08RV2,7,0.3048,4,0.1016,0.1524,0.4,25.9788546415
67378b91-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,14,0.3048,3,0.1016,0.1524,0.4,25.8457633436
6737b2a4-f027-11e6-9c07-206a8a9bea16,18.1782062693,CZ08RV2,8,0.3048,3,0.1016,0.1524,0.4,25.9439264785
6737b2a5-f027-11e6-9c07-206a8a9bea16,20.581604779,CZ08RV2,17,0.3048,20,0.1016,0.1524,0.4,25.7725940028
6737b2a6-f027-11e6-9c07-206a8a9bea16,20.4463664399,CZ08RV2,22,0.3048,10,0.1016,0.2286,0.4,25.8223404969
6737b2a7-f027-11e6-9c07-206a8a9bea16,17.0820280256,CZ08RV2,9,0.3048,17,0.1016,0.2286,0.4,25.988567646
6737b2a8-f027-11e6-9c07-206a8a9bea16,19.8492277307,CZ08RV2,16,0.3048,23,0.1016,0.2286,0.4,25.986996673
6737b2a9-f027-11e6-9c07-206a8a9bea16,20.5518314631,CZ08RV2,23,0.3048,12,0.1016,0.2286,0.4,25.7829017367
6737b2aa-f027-11e6-9c07-206a8a9bea16,16.9087219214,CZ08RV2,8,0.3048,5,0.1016,0.2286,0.4,25.9883536636
6737d9be-f027-11e6-9c07-206a8a9bea16,18.3871570709,CZ08RV2,13,0.3048,21,0.1016,0.3048,0.4,25.9468878749
6737d9bf-f027-11e6-9c07-206a8a9bea16,20.1155063366,CZ08RV2,24,0.3048,18,0.1016,0.3048,0.4,25.7956489966
6737d9c0-f027-11e6-9c07-206a8a9bea16,18.7590514803,CZ08RV2,15,0.3048,1,0.1016,0.3048,0.4,25.939704007
6737d9c1-f027-11e6-9c07-206a8a9bea16,20.1155063366,CZ08RV2,24,0.3048,19,0.1016,0.3048,0.4,25.7956489966
6737d9c2-f027-11e6-9c07-206a8a9bea16,17.9864824178,CZ08RV2,13,0.3048,17,0.1016,0.3048,0.4,25.9707399431
6737d9c3-f027-11e6-9c07-206a8a9bea16,9.32755249776,CZ08RV2,4,0.2032,10,0.0508,0.1524,0.6,25.9951224376
6737d9c4-f027-11e6-9c07-206a8a9bea16,10.0335943131,CZ08RV2,4,0.2032,0,0.0508,0.1524,0.6,25.9952340623
6737d9c5-f027-11e6-9c07-206a8a9bea16,18.4718787093,CZ08RV2,14,0.2032,15,0.0508,0.1524,0.6,25.9417900538
673800ce-f027-11e6-9c07-206a8a9bea16,16.0159739102,CZ08RV2,8,0.2032,20,0.0508,0.1524,0.6,25.9958818647
673800cf-f027-11e6-9c07-206a8a9bea16,8.62398121648,CZ08RV2,4,0.2032,16,0.0508,0.1524,0.6,25.9937225437
673800d0-f027-11e6-9c07-206a8a9bea16,10.2693222099,CZ08RV2,5,0.2032,3,0.0508,0.2286,0.6,25.9936352273
673800d1-f027-11e6-9c07-206a8a9bea16,19.788740661,CZ08RV2,22,0.2032,23,0.0508,0.2286,0.6,25.9806260926
673800d2-f027-11e6-9c07-206a8a9bea16,19.2817939653,CZ08RV2,19,0.2032,4,0.0508,0.2286,0.6,25.9467846121
673800d3-f027-11e6-9c07-206a8a9bea16,16.9343571869,CZ08RV2,12,0.2032,17,0.0508,0.2286,0.6,25.9877432349
673800d4-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,24,0.2032,19,0.0508,0.2286,0.6,25.9917700507
673800d5-f027-11e6-9c07-206a8a9bea16,-196.824800518,CZ08RV2,3,0.2032,18,0.0508,0.3048,0.6,27.8902585695
673827e8-f027-11e6-9c07-206a8a9bea16,14.5753765314,CZ08RV2,9,0.2032,7,0.0508,0.3048,0.6,25.9921044764
673827e9-f027-11e6-9c07-206a8a9bea16,19.2004043323,CZ08RV2,22,0.2032,7,0.0508,0.3048,0.6,25.9436240338
673827ea-f027-11e6-9c07-206a8a9bea16,16.2562854701,CZ08RV2,12,0.2032,20,0.0508,0.3048,0.6,25.9913269024
673827eb-f027-11e6-9c07-206a8a9bea16,18.0497384034,CZ08RV2,17,0.2032,11,0.0508,0.3048,0.6,25.9516256502
673827ec-f027-11e6-9c07-206a8a9bea16,10.9327835357,CZ08RV2,4,0.2032,8,0.0762,0.1524,0.6,25.9989284787
673827ed-f027-11e6-9c07-206a8a9bea16,11.3961316048,CZ08RV2,5,0.2032,16,0.0762,0.1524,0.6,25.991078151
673827ee-f027-11e6-9c07-206a8a9bea16,19.423463963,CZ08RV2,16,0.2032,4,0.0762,0.1524,0.6,25.9525534003
67384f02-f027-11e6-9c07-206a8a9bea16,14.1682066586,CZ08RV2,7,0.2032,12,0.0762,0.1524,0.6,25.9964328932
67384f03-f027-11e6-9c07-206a8a9bea16,8.37426527232,CZ08RV2,4,0.2032,15,0.0762,0.1524,0.6,25.9949121969
67384f04-f027-11e6-9c07-206a8a9bea16,19.7249171157,CZ08RV2,23,0.2032,10,0.0762,0.2286,0.6,25.9755106669
67384f05-f027-11e6-9c07-206a8a9bea16,18.4471968592,CZ08RV2,17,0.2032,16,0.0762,0.2286,0.6,25.9337652582
67384f06-f027-11e6-9c07-206a8a9bea16,11.8314066229,CZ08RV2,6,0.2032,23,0.0762,0.2286,0.6,25.9965574657
67384f07-f027-11e6-9c07-206a8a9bea16,17.0496746608,CZ08RV2,11,0.2032,1,0.0762,0.2286,0.6,25.9885775542
67384f08-f027-11e6-9c07-206a8a9bea16,19.4364648469,CZ08RV2,21,0.2032,9,0.0762,0.2286,0.6,25.9556361653
6738761c-f027-11e6-9c07-206a8a9bea16,18.3399599768,CZ08RV2,20,0.2032,14,0.0762,0.3048,0.6,25.9340201601
6738761d-f027-11e6-9c07-206a8a9bea16,-25.5297159302,CZ08RV2,4,0.2032,17,0.0762,0.3048,0.6,26.2767432187
6738761e-f027-11e6-9c07-206a8a9bea16,19.1636173376,CZ08RV2,23,0.2032,16,0.0762,0.3048,0.6,25.9409333985
6738761f-f027-11e6-9c07-206a8a9bea16,19.0108832194,CZ08RV2,22,0.2032,20,0.0762,0.3048,0.6,25.9345242443
67387620-f027-11e6-9c07-206a8a9bea16,17.3563799186,CZ08RV2,14,0.2032,0,0.0762,0.3048,0.6,25.9594602976
67387621-f027-11e6-9c07-206a8a9bea16,13.4770239018,CZ08RV2,6,0.2032,17,0.1016,0.1524,0.6,25.9917579906
67387622-f027-11e6-9c07-206a8a9bea16,20.1392788282,CZ08RV2,24,0.2032,22,0.1016,0.1524,0.6,25.7553362808
67389d2c-f027-11e6-9c07-206a8a9bea16,20.1392788282,CZ08RV2,24,0.2032,22,0.1016,0.1524,0.6,25.7553362808
67389d2d-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,19,0.2032,22,0.1016,0.1524,0.6,25.9776680242
67389d2e-f027-11e6-9c07-206a8a9bea16,18.1756191248,CZ08RV2,12,0.2032,8,0.1016,0.1524,0.6,25.936792562
67389d2f-f027-11e6-9c07-206a8a9bea16,18.9656119118,CZ08RV2,20,0.2032,14,0.1016,0.2286,0.6,25.9371930179
67389d30-f027-11e6-9c07-206a8a9bea16,17.4888616902,CZ08RV2,14,0.2032,12,0.1016,0.2286,0.6,25.991104993
67389d31-f027-11e6-9c07-206a8a9bea16,18.8990840656,CZ08RV2,17,0.2032,20,0.1016,0.2286,0.6,25.9306792013
67389d32-f027-11e6-9c07-206a8a9bea16,19.2669765387,CZ08RV2,20,0.2032,2,0.1016,0.2286,0.6,25.9439814563
67389d33-f027-11e6-9c07-206a8a9bea16,10.1992104003,CZ08RV2,6,0.2032,12,0.1016,0.2286,0.6,25.995249799
6738c446-f027-11e6-9c07-206a8a9bea16,13.0587783886,CZ08RV2,8,0.2032,7,0.1016,0.3048,0.6,25.9917621347
6738c447-f027-11e6-9c07-206a8a9bea16,17.7224732795,CZ08RV2,16,0.2032,1,0.1016,0.3048,0.6,25.9401763415
6738c448-f027-11e6-9c07-206a8a9bea16,15.4216744046,CZ08RV2,12,0.2032,12,0.1016,0.3048,0.6,25.9902875734
6738c449-f027-11e6-9c07-206a8a9bea16,6.3083583048,CZ08RV2,5,0.2032,10,0.1016,0.3048,0.6,25.9957132573
6738c44a-f027-11e6-9c07-206a8a9bea16,17.4183588187,CZ08RV2,16,0.2032,16,0.1016,0.3048,0.6,25.9864868799
6738c44b-f027-11e6-9c07-206a8a9bea16,19.8145242515,CZ08RV2,17,0.254,20,0.0508,0.1524,0.6,25.982998458
6738c44c-f027-11e6-9c07-206a8a9bea16,13.904205227,CZ08RV2,6,0.254,20,0.0508,0.1524,0.6,25.9950204426
6738eb56-f027-11e6-9c07-206a8a9bea16,14.688947197,CZ08RV2,6,0.254,8,0.0508,0.1524,0.6,25.992168245
6738eb57-f027-11e6-9c07-206a8a9bea16,15.1312323678,CZ08RV2,7,0.254,20,0.0508,0.1524,0.6,25.9903229629
6738eb58-f027-11e6-9c07-206a8a9bea16,19.971973191,CZ08RV2,18,0.254,22,0.0508,0.1524,0.6,25.9972023659
6738eb59-f027-11e6-9c07-206a8a9bea16,14.3843477134,CZ08RV2,8,0.254,19,0.0508,0.2286,0.6,25.9911570465
6738eb5a-f027-11e6-9c07-206a8a9bea16,18.8889566702,CZ08RV2,17,0.254,2,0.0508,0.2286,0.6,25.9303028351
6738eb5b-f027-11e6-9c07-206a8a9bea16,16.1250983205,CZ08RV2,9,0.254,4,0.0508,0.2286,0.6,25.9911396784
6738eb5c-f027-11e6-9c07-206a8a9bea16,14.3843477134,CZ08RV2,8,0.254,19,0.0508,0.2286,0.6,25.9911570465
6738eb5d-f027-11e6-9c07-206a8a9bea16,16.1819468242,CZ08RV2,11,0.254,14,0.0508,0.2286,0.6,25.9951673651
67391270-f027-11e6-9c07-206a8a9bea16,18.4895056318,CZ08RV2,18,0.254,0,0.0508,0.3048,0.6,25.9272888475
67391271-f027-11e6-9c07-206a8a9bea16,17.8513806851,CZ08RV2,15,0.254,22,0.0508,0.3048,0.6,25.9376636429
67391272-f027-11e6-9c07-206a8a9bea16,-187.998405894,CZ08RV2,3,0.254,16,0.0508,0.3048,0.6,27.8090059099
67391273-f027-11e6-9c07-206a8a9bea16,17.6425236382,CZ08RV2,16,0.254,16,0.0508,0.3048,0.6,25.9665370714
67391274-f027-11e6-9c07-206a8a9bea16,18.6142326931,CZ08RV2,19,0.254,2,0.0508,0.3048,0.6,25.9281339271
67391275-f027-11e6-9c07-206a8a9bea16,19.6913077243,CZ08RV2,18,0.254,8,0.0762,0.1524,0.6,25.9733747794
67391276-f027-11e6-9c07-206a8a9bea16,18.2445913734,CZ08RV2,13,0.254,12,0.0762,0.1524,0.6,25.9473161684
673939bc-f027-11e6-9c07-206a8a9bea16,12.9394368626,CZ08RV2,5,0.254,4,0.0762,0.1524,0.6,25.9915972046
673939bd-f027-11e6-9c07-206a8a9bea16,18.3981761464,CZ08RV2,13,0.254,10,0.0762,0.1524,0.6,25.9398746737
673939be-f027-11e6-9c07-206a8a9bea16,18.7911809253,CZ08RV2,14,0.254,18,0.0762,0.1524,0.6,25.933504195
673939bf-f027-11e6-9c07-206a8a9bea16,16.3478293974,CZ08RV2,10,0.254,1,0.0762,0.2286,0.6,25.9890505082
673939c0-f027-11e6-9c07-206a8a9bea16,16.5260207264,CZ08RV2,11,0.254,18,0.0762,0.2286,0.6,25.9901821277
673939c1-f027-11e6-9c07-206a8a9bea16,18.3217874178,CZ08RV2,16,0.254,9,0.0762,0.2286,0.6,25.937474045
673939c2-f027-11e6-9c07-206a8a9bea16,19.4503335427,CZ08RV2,21,0.254,22,0.0762,0.2286,0.6,25.9550171469
673939c3-f027-11e6-9c07-206a8a9bea16,18.0397319006,CZ08RV2,15,0.254,9,0.0762,0.2286,0.6,25.9457713655
673960d6-f027-11e6-9c07-206a8a9bea16,13.2624948387,CZ08RV2,9,0.254,15,0.0762,0.3048,0.6,25.9917832001
673960d7-f027-11e6-9c07-206a8a9bea16,19.205680043,CZ08RV2,24,0.254,11,0.0762,0.3048,0.6,25.9436678222
673960d8-f027-11e6-9c07-206a8a9bea16,17.1921049579,CZ08RV2,14,0.254,2,0.0762,0.3048,0.6,25.9821609113
673960d9-f027-11e6-9c07-206a8a9bea16,16.9174219488,CZ08RV2,13,0.254,21,0.0762,0.3048,0.6,25.9998670526
673960da-f027-11e6-9c07-206a8a9bea16,15.4338990059,CZ08RV2,11,0.254,17,0.0762,0.3048,0.6,25.9903151552
673960db-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,21,0.254,0,0.1016,0.1524,0.6,25.8947803116
673960dc-f027-11e6-9c07-206a8a9bea16,14.3658965854,CZ08RV2,7,0.254,12,0.1016,0.1524,0.6,25.9943848267
673987e6-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,20,0.254,3,0.1016,0.1524,0.6,25.9942140197
673987e7-f027-11e6-9c07-206a8a9bea16,18.9484621006,CZ08RV2,15,0.254,9,0.1016,0.1524,0.6,25.9372516392
673987e8-f027-11e6-9c07-206a8a9bea16,19.961309521,CZ08RV2,19,0.254,17,0.1016,0.1524,0.6,25.995997126
673987e9-f027-11e6-9c07-206a8a9bea16,17.9813661352,CZ08RV2,15,0.254,6,0.1016,0.2286,0.6,25.9364010338
673987ea-f027-11e6-9c07-206a8a9bea16,19.4151190152,CZ08RV2,22,0.254,12,0.1016,0.2286,0.6,25.9541802583
673987eb-f027-11e6-9c07-206a8a9bea16,-38.6373771989,CZ08RV2,3,0.254,23,0.1016,0.2286,0.6,26.4018185224
673987ec-f027-11e6-9c07-206a8a9bea16,19.7416135856,CZ08RV2,24,0.254,0,0.1016,0.2286,0.6,25.9768460649
673987ed-f027-11e6-9c07-206a8a9bea16,10.1525380707,CZ08RV2,5,0.254,2,0.1016,0.2286,0.6,25.9952812953
6739af00-f027-11e6-9c07-206a8a9bea16,13.4565754475,CZ08RV2,8,0.254,2,0.1016,0.3048,0.6,25.9996485351
6739af01-f027-11e6-9c07-206a8a9bea16,17.266309492,CZ08RV2,15,0.254,18,0.1016,0.3048,0.6,25.9946749922
6739af02-f027-11e6-9c07-206a8a9bea16,13.8923531813,CZ08RV2,9,0.254,21,0.1016,0.3048,0.6,25.9980805327
6739af03-f027-11e6-9c07-206a8a9bea16,19.0904599248,CZ08RV2,24,0.254,20,0.1016,0.3048,0.6,25.9381975952
6739af04-f027-11e6-9c07-206a8a9bea16,4.02377734704,CZ08RV2,4,0.254,15,0.1016,0.3048,0.6,25.9945857392
6739af05-f027-11e6-9c07-206a8a9bea16,14.4764255504,CZ08RV2,7,0.3048,13,0.0508,0.1524,0.6,25.9940901179
6739af06-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,19,0.3048,21,0.0508,0.1524,0.6,25.9614218823
6739d566-f027-11e6-9c07-206a8a9bea16,19.3581944712,CZ08RV2,17,0.3048,16,0.0508,0.1524,0.6,25.9513553292
6739d567-f027-11e6-9c07-206a8a9bea16,16.3359922107,CZ08RV2,8,0.3048,2,0.0508,0.1524,0.6,25.9887491564
6739d568-f027-11e6-9c07-206a8a9bea16,19.6108097683,CZ08RV2,17,0.3048,8,0.0508,0.1524,0.6,25.9681168099
6739d569-f027-11e6-9c07-206a8a9bea16,19.6999815925,CZ08RV2,22,0.3048,4,0.0508,0.2286,0.6,25.9736650817
6739d56a-f027-11e6-9c07-206a8a9bea16,16.2221740301,CZ08RV2,11,0.3048,16,0.0508,0.2286,0.6,25.9962243514
6739d56b-f027-11e6-9c07-206a8a9bea16,11.563220703,CZ08RV2,6,0.3048,17,0.0508,0.2286,0.6,25.9915498598
6739d56c-f027-11e6-9c07-206a8a9bea16,15.3908852421,CZ08RV2,8,0.3048,6,0.0508,0.2286,0.6,25.9893286072
6739fcf8-f027-11e6-9c07-206a8a9bea16,19.0669662302,CZ08RV2,19,0.3048,16,0.0508,0.2286,0.6,25.9369419925
6739fcf9-f027-11e6-9c07-206a8a9bea16,19.4251433496,CZ08RV2,24,0.3048,2,0.0508,0.3048,0.6,25.9544693196
6739fcfa-f027-11e6-9c07-206a8a9bea16,16.367087488,CZ08RV2,12,0.3048,9,0.0508,0.3048,0.6,25.9915253118
6739fcfb-f027-11e6-9c07-206a8a9bea16,-115.953613754,CZ08RV2,3,0.3048,10,0.0508,0.3048,0.6,27.1338219113
6739fcfc-f027-11e6-9c07-206a8a9bea16,15.6903546821,CZ08RV2,11,0.3048,17,0.0508,0.3048,0.6,25.9889900506
6739fcfd-f027-11e6-9c07-206a8a9bea16,17.7406352462,CZ08RV2,16,0.3048,11,0.0508,0.3048,0.6,25.9669901715
6739fcfe-f027-11e6-9c07-206a8a9bea16,4.697329284,CZ08RV2,3,0.3048,14,0.0762,0.1524,0.6,25.992452152
6739fcff-f027-11e6-9c07-206a8a9bea16,17.6527574544,CZ08RV2,11,0.3048,16,0.0762,0.1524,0.6,25.9758935074
673a2444-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,22,0.3048,12,0.0762,0.1524,0.6,25.8816147942
673a2445-f027-11e6-9c07-206a8a9bea16,19.1649516517,CZ08RV2,16,0.3048,11,0.0762,0.1524,0.6,25.9457503851
673a2446-f027-11e6-9c07-206a8a9bea16,17.2163529598,CZ08RV2,10,0.3048,10,0.0762,0.1524,0.6,25.987938155
673a2447-f027-11e6-9c07-206a8a9bea16,18.259056596,CZ08RV2,15,0.3048,21,0.0762,0.2286,0.6,25.92700067
673a2448-f027-11e6-9c07-206a8a9bea16,17.093354237,CZ08RV2,13,0.3048,14,0.0762,0.2286,0.6,25.9880800297
673a2449-f027-11e6-9c07-206a8a9bea16,17.3348888776,CZ08RV2,13,0.3048,7,0.0762,0.2286,0.6,25.9826704848
673a244a-f027-11e6-9c07-206a8a9bea16,17.3563405893,CZ08RV2,13,0.3048,17,0.0762,0.2286,0.6,25.992959007
673a4b54-f027-11e6-9c07-206a8a9bea16,19.700990773,CZ08RV2,23,0.3048,6,0.0762,0.2286,0.6,25.9736286009
673a4b55-f027-11e6-9c07-206a8a9bea16,10.5565135522,CZ08RV2,7,0.3048,11,0.0762,0.3048,0.6,25.9956915829
673a4b56-f027-11e6-9c07-206a8a9bea16,18.6943619213,CZ08RV2,21,0.3048,15,0.0762,0.3048,0.6,25.929663642
673a4b57-f027-11e6-9c07-206a8a9bea16,15.1483114645,CZ08RV2,11,0.3048,14,0.0762,0.3048,0.6,25.9912407194
673a5fae-f027-11e6-9c07-206a8a9bea16,5.47088973488,CZ08RV2,5,0.3048,10,0.0762,0.3048,0.6,25.9990811896
673a5faf-f027-11e6-9c07-206a8a9bea16,18.8937357624,CZ08RV2,22,0.3048,17,0.0762,0.3048,0.6,25.9313783639
673a5fb0-f027-11e6-9c07-206a8a9bea16,13.3179447586,CZ08RV2,6,0.3048,14,0.1016,0.1524,0.6,25.9920184405
673a5fb1-f027-11e6-9c07-206a8a9bea16,18.5854142725,CZ08RV2,14,0.3048,10,0.1016,0.1524,0.6,25.9336843915
673a7336-f027-11e6-9c07-206a8a9bea16,20.0,CZ08RV2,20,0.3048,20,0.1016,0.1524,0.6,25.9973470302
673a7337-f027-11e6-9c07-206a8a9bea16,19.3484355166,CZ08RV2,17,0.3048,9,0.1016,0.1524,0.6,25.9514033836
673a7338-f027-11e6-9c07-206a8a9bea16,15.4804688784,CZ08RV2,8,0.3048,13,0.1016,0.1524,0.6,25.9896228172
673a8696-f027-11e6-9c07-206a8a9bea16,15.635317368,CZ08RV2,10,0.3048,7,0.1016,0.2286,0.6,25.9985314225
673a8697-f027-11e6-9c07-206a8a9bea16,17.3013953899,CZ08RV2,12,0.3048,0,0.1016,0.2286,0.6,25.9714740776
673a8698-f027-11e6-9c07-206a8a9bea16,16.2532617011,CZ08RV2,11,0.3048,12,0.1016,0.2286,0.6,25.9954975145
673a8699-f027-11e6-9c07-206a8a9bea16,14.2745719053,CZ08RV2,7,0.3048,3,0.1016,0.2286,0.6,25.9935244448
673a9a28-f027-11e6-9c07-206a8a9bea16,9.88339567664,CZ08RV2,5,0.3048,17,0.1016,0.2286,0.6,25.9981769632
673a9a29-f027-11e6-9c07-206a8a9bea16,18.2238568651,CZ08RV2,19,0.3048,20,0.1016,0.3048,0.6,25.9283708577
673a9a2a-f027-11e6-9c07-206a8a9bea16,11.0022585358,CZ08RV2,7,0.3048,20,0.1016,0.3048,0.6,25.9936782169
673a9a2b-f027-11e6-9c07-206a8a9bea16,-60.4939764784,CZ08RV2,4,0.3048,11,0.1016,0.3048,0.6,26.6104637456
673aadb0-f027-11e6-9c07-206a8a9bea16,13.5764528789,CZ08RV2,9,0.3048,17,0.1016,0.3048,0.6,25.9915145541
673aadb1-f027-11e6-9c07-206a8a9bea16,18.7192395019,CZ08RV2,22,0.3048,20,0.1016,0.3048,0.6,25.9281203707
673aadb2-f027-11e6-9c07-206a8a9bea16,20.5851648674,CZ09RV2,12,0.2032,7,0.0508,0.1524,0.2,25.7688091773
673aadb3-f027-11e6-9c07-206a8a9bea16,10.7750324778,CZ09RV2,3,0.2032,20,0.0508,0.1524,0.2,25.9940423502
673ac138-f027-11e6-9c07-206a8a9bea16,18.0853362021,CZ09RV2,7,0.2032,22,0.0508,0.1524,0.2,25.9702599337
673ac139-f027-11e6-9c07-206a8a9bea16,21.7974099678,CZ09RV2,19,0.2032,22,0.0508,0.1524,0.2,25.7516365451
673ac13a-f027-11e6-9c07-206a8a9bea16,15.5307376834,CZ09RV2,5,0.2032,18,0.0508,0.1524,0.2,25.9903815193
673ad4c0-f027-11e6-9c07-206a8a9bea16,20.7741317028,CZ09RV2,18,0.2032,17,0.0508,0.2286,0.2,25.8137555568
673ad4c1-f027-11e6-9c07-206a8a9bea16,17.2678072923,CZ09RV2,8,0.2032,15,0.0508,0.2286,0.2,25.9983876905
673ad4c2-f027-11e6-9c07-206a8a9bea16,20.9348180626,CZ09RV2,19,0.2032,16,0.0508,0.2286,0.2,25.7792366933
673ad4c3-f027-11e6-9c07-206a8a9bea16,21.7044100355,CZ09RV2,24,0.2032,17,0.0508,0.2286,0.2,25.7613565436
673ae848-f027-11e6-9c07-206a8a9bea16,20.9173799284,CZ09RV2,19,0.2032,15,0.0508,0.2286,0.2,25.7838275534
673ae849-f027-11e6-9c07-206a8a9bea16,21.4000626551,CZ09RV2,24,0.2032,9,0.0508,0.3048,0.2,25.797810767
673ae84a-f027-11e6-9c07-206a8a9bea16,16.5344485938,CZ09RV2,8,0.2032,21,0.0508,0.3048,0.2,25.9909677949
673ae84b-f027-11e6-9c07-206a8a9bea16,16.7801852136,CZ09RV2,8,0.2032,1,0.0508,0.3048,0.2,25.9889861951
673afbda-f027-11e6-9c07-206a8a9bea16,21.4000626551,CZ09RV2,24,0.2032,22,0.0508,0.3048,0.2,25.797810767
673afbdb-f027-11e6-9c07-206a8a9bea16,17.7781120061,CZ09RV2,10,0.2032,17,0.0508,0.3048,0.2,25.9875472918
673afbdc-f027-11e6-9c07-206a8a9bea16,21.022851703,CZ09RV2,17,0.2032,17,0.0762,0.1524,0.2,25.758763143
673afbdd-f027-11e6-9c07-206a8a9bea16,18.3205868445,CZ09RV2,7,0.2032,9,0.0762,0.1524,0.2,25.9671781157
673b0f62-f027-11e6-9c07-206a8a9bea16,20.292918616,CZ09RV2,13,0.2032,14,0.0762,0.1524,0.2,25.7848131971
673b0f63-f027-11e6-9c07-206a8a9bea16,22.1266904198,CZ09RV2,24,0.2032,23,0.0762,0.1524,0.2,25.8151028884
673b0f64-f027-11e6-9c07-206a8a9bea16,15.8033933834,CZ09RV2,5,0.2032,20,0.0762,0.1524,0.2,25.9884915738
673b2286-f027-11e6-9c07-206a8a9bea16,21.3911326716,CZ09RV2,21,0.2032,4,0.0762,0.2286,0.2,25.7993332388
673b2287-f027-11e6-9c07-206a8a9bea16,20.478584042,CZ09RV2,15,0.2032,6,0.0762,0.2286,0.2,25.8102932149
673b2288-f027-11e6-9c07-206a8a9bea16,21.073809626,CZ09RV2,19,0.2032,6,0.0762,0.2286,0.2,25.7511219132
673b2289-f027-11e6-9c07-206a8a9bea16,20.2962776802,CZ09RV2,16,0.2032,14,0.0762,0.2286,0.2,25.7821832952
673b36ae-f027-11e6-9c07-206a8a9bea16,19.98,CZ09RV2,12,0.2032,6,0.0762,0.2286,0.2,25.9909454681
673b36af-f027-11e6-9c07-206a8a9bea16,20.6188562394,CZ09RV2,19,0.2032,2,0.0762,0.3048,0.2,25.7569736035
673b36b0-f027-11e6-9c07-206a8a9bea16,18.3123217203,CZ09RV2,11,0.2032,22,0.0762,0.3048,0.2,25.9576402257
673b4a90-f027-11e6-9c07-206a8a9bea16,11.4542758874,CZ09RV2,5,0.2032,15,0.0762,0.3048,0.2,25.9987990009
673b4a91-f027-11e6-9c07-206a8a9bea16,17.2237179987,CZ09RV2,9,0.2032,23,0.0762,0.3048,0.2,25.9882000297
673b4a92-f027-11e6-9c07-206a8a9bea16,18.2258833048,CZ09RV2,11,0.2032,12,0.0762,0.3048,0.2,25.9529637998
673b4a93-f027-11e6-9c07-206a8a9bea16,21.7992194286,CZ09RV2,21,0.2032,10,0.1016,0.1524,0.2,25.750894227
673b5d96-f027-11e6-9c07-206a8a9bea16,18.4464809269,CZ09RV2,8,0.2032,15,0.1016,0.1524,0.2,25.9504005979
673b5d97-f027-11e6-9c07-206a8a9bea16,22.120266682,CZ09RV2,24,0.2032,17,0.1016,0.1524,0.2,25.815380711
673b5d98-f027-11e6-9c07-206a8a9bea16,21.2136324262,CZ09RV2,16,0.2032,11,0.1016,0.1524,0.2,25.821073449
673b7128-f027-11e6-9c07-206a8a9bea16,19.2644005418,CZ09RV2,8,0.2032,4,0.1016,0.1524,0.2,25.9560090448
673b7129-f027-11e6-9c07-206a8a9bea16,20.1138522734,CZ09RV2,15,0.2032,13,0.1016,0.2286,0.2,25.7976903824
673b712a-f027-11e6-9c07-206a8a9bea16,21.4799830334,CZ09RV2,22,0.2032,22,0.1016,0.2286,0.2,25.7888200164
673b712b-f027-11e6-9c07-206a8a9bea16,21.3156992147,CZ09RV2,20,0.2032,23,0.1016,0.2286,0.2,25.8096947691
673b84b0-f027-11e6-9c07-206a8a9bea16,20.0,CZ09RV2,14,0.2032,14,0.1016,0.2286,0.2,25.9536720205
