"Date/Time","Glazing","Walls","Ceilings (int)","Floors (int)","Ground Floors","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","°C",
"2/18/2002 4:00:00 AM","-1.507716","-1.626331","2.082526","0.671795","0.943031","0","0.7194928","-0.77565","0","0","0","8.935398E-02","0","0","0","0","14.85467","16.01438","15.43453","0.089354","0","0","0","0","7.05",
"2/18/2002 5:00:00 AM","-1.428443","-1.589964","1.942898","0.590573","0.937336","0","0.7185407","-0.737747","0","0","0","8.935398E-02","0","0","0","0","14.62672","15.7439","15.18531","0.089354","0","0","0","0","7.2",
"2/18/2002 6:00:00 AM","-1.81616","-2.624008","0.081818","-0.079606","0.396434","0","0.7377557","-1.489192","0","10.20922","0","8.935398E-02","0","0","9.663086","0","21.69178","16.0714","18.88159","0.089354","0","12.01085","0","0","6.75",
"2/18/2002 7:00:00 AM","-1.503709","-2.937072","-1.898116","-1.373445","-0.126237","0","0.7386683","-1.537153","0","8.67968","0","8.935398E-02","0","1.026589","8.677863","0","21.99908","17.37988","19.68948","0.089354","0","10.21139","0","0","6.6",
"2/18/2002 8:00:00 AM","1.352695","-2.347732","-3.022029","-1.592082","-0.644971","0","1.075905","-1.319412","0","2.980453","2.814858","1.656544","0.300827","0.8213092","2.362475","0","22","18.99005","20.49502","1.656544","2.814858","3.506416","0","0.058745","8.7",
"2/18/2002 9:00:00 AM","0.357765","-1.232374","-2.647932","-1.392493","-0.573294","0","1.41364","-1.162967","0","2.400119","2.814858","1.656544","0.6016529","0.5804808","1.306887","0","22","19.60831","20.80416","1.656544","2.814858","2.823669","0","0.11749","10.225",
"2/18/2002 10:00:00 AM","0.829673","-0.809812","-2.685827","-1.294685","-0.702741","0","2.095644","-1.088888","0","1.702061","2.814858","1.656544","1.203306","0.7604612","5.132624E-05","-0.35122","22","20.3173","21.15865","1.656544","2.814858","2.002425","0","0.23498","10.95",
"2/18/2002 11:00:00 AM","0.219357","-0.602819","-2.277698","-1.041909","-0.628557","0","2.093747","-1.036034","0","1.355412","2.814858","1.656544","1.203306","0.5836053","0","-0.6003223","22","20.57646","21.28823","1.656544","2.814858","1.594603","0","0.23498","11.475",
"2/18/2002 12:00:00 PM","1.083001","-0.667095","-2.360867","-0.958387","-0.775205","0","2.091393","-0.874016","0","0.179675","2.814858","1.656544","1.199957","0.8484318","0","-1.481873","22.18305","21.09338","21.63821","1.656544","2.814858","0.211382","0","0.23498","13.25",
"2/18/2002 1:00:00 PM","1.079016","-0.565182","-2.35333","-0.810419","-0.847485","0","1.752812","-0.962625","0","0.007234","2.814858","1.656544","0.8862592","0.8897926","0","-1.362761","22.41628","21.4959","21.95609","1.656544","2.814858","0.008511","0","0.176235","12.6",
"2/18/2002 2:00:00 PM","1.86312","-0.546622","-2.739904","-0.814362","-1.060427","0","1.75666","-1.029284","0","0","2.814858","1.656544","0.8615741","1.14986","0","-1.464689","23.06855","22.13903","22.60379","1.656544","2.814858","0","0","0.176235","12.575",
"2/18/2002 3:00:00 PM","1.349245","-0.338512","-2.712758","-0.73951","-1.059135","-0.012319","2.101736","-1.019769","-0.012319","0","2.814858","1.656544","1.117396","0.9758249","0","-1.948108","23.10193","22.58597","22.84395","1.656544","2.814858","0","0.006844","0.23498","12.7",
"2/18/2002 4:00:00 PM","-0.758537","-0.260326","-1.378073","-0.33517","-0.600919","0","2.09436","-0.96718","0","0.010049","2.814858","1.656544","1.172636","0.3135738","0","-1.824699","22.18411","22.13309","22.1586","1.656544","2.814858","0.011822","0","0.23498","12.325",
"2/18/2002 5:00:00 PM","-1.371672","-0.8628","-0.699114","-0.15275","-0.420252","0","2.096364","-1.130865","0","1.055953","2.814858","1.656544","1.203042","0.1993814","0","-1.073026","22.00025","21.72724","21.86375","1.656544","2.814858","1.242297","0","0.23498","10.55",
"2/18/2002 6:00:00 PM","-2.152977","-1.428969","-0.13615","0.006632","-0.257789","0","1.414752","-1.234095","0","1.403936","2.814858","1.656544","0.6016529","1.612316E-02","0.4315234","-0.1841404","22","21.27916","21.63958","1.656544","2.814858","1.65169","0","0.11749","9.55",
"2/18/2002 7:00:00 PM","-2.200465","-1.927931","0.086841","0.048374","-0.221746","0","1.074324","-1.297281","0","1.490389","2.814858","1.656544","0.3008264","0","0.8843603","0","22","21.00933","21.50466","1.656544","2.814858","1.753399","0","0.058745","8.95",
"2/18/2002 8:00:00 PM","-2.274797","-1.536723","1.309609","0.663767","0.229105","0","0.7280062","-1.109333","0","0","0","1.656544","0","0","0","0","19.95524","20.24218","20.09871","1.656544","0","0","0","0","8.8",
"2/18/2002 9:00:00 PM","-1.790563","-1.474441","1.949223","0.963098","0.442892","0","0.7228183","-0.903846","0","0","0","8.935398E-02","0","0","0","0","18.35224","19.49713","18.92468","0.089354","0","0","0","0","9.25",
"2/18/2002 10:00:00 PM","-1.808427","-1.510984","2.114455","1.03028","0.51446","0","0.7217958","-0.862828","0","0","0","8.935398E-02","0","0","0","0","17.6242","18.87924","18.25172","0.089354","0","0","0","0","8.95",
"2/18/2002 11:00:00 PM","-1.878394","-1.531037","2.210964","1.020227","0.614484","0","0.7226852","-0.899328","0","0","0","8.935398E-02","0","0","0","0","16.9828","18.3204","17.6516","0.089354","0","0","0","0","7.975",
"2/19/2002","-1.705766","-1.584244","2.21287","0.958156","0.678628","0","0.7223063","-0.887122","0","0","0","8.935398E-02","0","0","0","0","16.57654","17.83679","17.20667","0.089354","0","0","0","0","7.7",
"2/19/2002 1:00:00 AM","-1.544361","-1.592517","2.113703","0.854385","0.702438","0","0.7201425","-0.808545","0","0","0","8.935398E-02","0","0","0","0","16.25269","17.44929","16.85099","0.089354","0","0","0","0","8.15",
"2/19/2002 2:00:00 AM","-1.544882","-1.547332","2.018896","0.765341","0.730197","0","0.7200513","-0.804582","0","0","0","8.935398E-02","0","0","0","0","15.9039","17.09698","16.50044","0.089354","0","0","0","0","7.85",
"2/19/2002 3:00:00 AM","-1.817548","-1.481239","2.079155","0.769616","0.8258","0","0.7223009","-0.886701","0","0","0","8.935398E-02","0","0","0","0","15.33343","16.66556","15.99949","0.089354","0","0","0","0","6.5",
"2/19/2002 4:00:00 AM","-1.998336","-1.50957","2.238882","0.817491","0.957729","0","0.7249689","-0.993499","0","0","0","8.935398E-02","0","0","0","0","14.67114","16.14615","15.40865","0.089354","0","0","0","0","4.825",
"2/19/2002 5:00:00 AM","-2.021718","-1.617754","2.349213","0.834834","1.059007","0","0.7248866","-0.988473","0","0","0","8.935398E-02","0","0","0","0","14.17752","15.62514","14.90133","0.089354","0","0","0","0","4.4",
"2/19/2002 6:00:00 AM","-2.527368","-2.960957","0.466476","0.124739","0.48273","0","0.7459713","-1.834029","0","11.52452","0","8.935398E-02","0","0","10.88234","0","21.62621","15.80469","18.71545","0.089354","0","13.55826","0","0","3.575",
"2/19/2002 7:00:00 AM","-2.163693","-3.495381","-1.683865","-1.343041","-0.094466","0","0.7474095","-1.901581","0","9.769248","0","8.935398E-02","0","1.188179","9.752629","0","21.99305","17.1207","19.55688","0.089354","0","11.49323","0","0","3.3",
"2/19/2002 8:00:00 AM","1.762479","-2.934939","-3.054292","-1.608155","-0.700391","0","1.082033","-1.677575","0","3.582891","2.814858","1.656544","0.3008375","1.07219","2.812621","0","21.99996","18.91375","20.45685","1.656544","2.814858","4.215166","0","0.058745","5.4",
"2/19/2002 9:00:00 AM","3.33084","-1.413931","-3.440814","-1.680144","-0.953129","0","1.414543","-1.406021","0","1.01186","2.814858","1.656544","0.6016529","1.444643","0.2280806","-0.5189185","22.15536","20.2615","21.20843","1.656544","2.814858","1.190424","0","0.11749","8.125",
"2/19/2002 10:00:00 AM","3.554311","-0.284182","-3.873474","-1.586065","-1.220088","0","2.092327","-1.281586","0","0.495919","2.814858","1.656544","1.178022","1.626856","0","-1.891596","22.55115","21.4183","21.98473","1.656544","2.814858","0.583434","0","0.23498","9.7",
"2/19/2002 11:00:00 AM","3.180826","0.27842","-4.027224","-1.327794","-1.365836","-0.105683","2.091912","-1.175866","-0.105683","0.03814","2.814858","1.656544","1.142174","1.690892","0","-2.268469","23.04588","22.26877","22.65733","1.656544","2.814858","0.044871","0.058713","0.23498","11.2",
"2/19/2002 12:00:00 PM","2.377689","0.394338","-3.630845","-1.033379","-1.26989","-0.337722","2.091144","-1.107841","-0.337722","0","2.814858","1.656544","1.126178","1.560848","0","-2.417631","23.24609","22.66683","22.95646","1.656544","2.814858","0","0.187623","0.23498","12.05",
"2/19/2002 1:00:00 PM","2.482255","0.187364","-3.401793","-0.906344","-1.256055","-0.985947","1.750093","-1.005076","-0.985947","0","2.814858","1.656544","0.8286642","1.554984","0","-2.409527","23.61722","23.09117","23.35419","1.656544","2.814858","0","0.547748","0.176235","13.4",
"2/19/2002 2:00:00 PM","3.075617","0.058726","-3.326403","-0.911323","-1.303428","-1.621155","1.750889","-0.947174","-1.621155","0","2.814858","1.656544","0.8118786","1.546808","0","-2.967724","23.91499","23.62821","23.7716","1.656544","2.814858","0","0.900641","0.176235","14.25",
"2/19/2002 3:00:00 PM","3.063499","0.178572","-3.167976","-0.89597","-1.334317","-1.596957","2.097035","-1.022917","-1.596957","0","2.814858","1.656544","1.069638","1.517581","0","-3.532613","23.99853","24.12485","24.06169","1.656544","2.814858","0","0.887198","0.23498","13.575",
"2/19/2002 4:00:00 PM","1.801094","0.197323","-2.527346","-0.676887","-1.161863","-1.043496","2.096524","-1.086401","-1.043496","0","2.814858","1.656544","1.069735","1.160258","0","-3.094495","23.89312","24.22437","24.05875","1.656544","2.814858","0","0.57972","0.23498","12.85",
"2/19/2002 5:00:00 PM","-1.690781","-0.124832","-0.777553","-0.031518","-0.5525","0","2.0894","-1.087865","0","0.03644","2.814858","1.656544","1.132563","0.1489309","0","-2.007872","22.49967","23.2423","22.87099","1.656544","2.814858","0.042871","0","0.23498","11.5",
"2/19/2002 6:00:00 PM","-2.030907","-1.068152","0.100017","0.239811","-0.321778","0","1.409419","-1.151906","0","0.328518","2.814858","1.656544","0.5927386","1.850827E-02","0","-0.7506276","22.26229","22.49179","22.37704","1.656544","2.814858","0.386492","0","0.11749","10.65",
"2/19/2002 7:00:00 PM","-2.147397","-1.710231","0.394689","0.278352","-0.266403","0","1.070617","-1.205726","0","0.583188","2.814858","1.656544","0.2968521","0","0.3016835","-0.2820654","22.25669","22.04801","22.15235","1.656544","2.814858","0.686103","0","0.058745","10.125",
"2/19/2002 8:00:00 PM","-2.290267","-1.466303","1.569244","0.813586","0.15904","0","0.727078","-1.076474","0","0","0","1.656544","0","0","0","0","20.83058","21.2044","21.01749","1.656544","0","0","0","0","10",
"2/19/2002 9:00:00 PM","-2.117724","-1.477663","2.139292","1.086636","0.357219","0","0.7234636","-0.932382","0","0","0","8.935398E-02","0","0","0","0","19.14734","20.43337","19.79036","0.089354","0","0","0","0","9.775",
"2/19/2002 10:00:00 PM","-2.022546","-1.534017","2.318277","1.132273","0.442877","0","0.7223969","-0.893412","0","0","0","8.935398E-02","0","0","0","0","18.44632","19.75944","19.10288","0.089354","0","0","0","0","9.475",
"2/19/2002 11:00:00 PM","-1.899027","-1.54026","2.331274","1.060306","0.52054","0","0.7199185","-0.803596","0","0","0","8.935398E-02","0","0","0","0","17.9308","19.22749","18.57915","0.089354","0","0","0","0","9.85",
"2/20/2002","-1.869511","-1.511034","2.239833","0.93893","0.553676","0","0.7197325","-0.79294","0","0","0","8.935398E-02","0","0","0","0","17.51422","18.78936","18.15179","0.089354","0","0","0","0","9.55",
"2/20/2002 1:00:00 AM","-1.782692","-1.467679","2.198134","0.859848","0.616296","0","0.7191691","-0.769275","0","0","0","8.935398E-02","0","0","0","0","17.12133","18.37193","17.74663","0.089354","0","0","0","0","9.4",
"2/20/2002 2:00:00 AM","-1.80119","-1.44026","2.152474","0.79047","0.667368","0","0.7202148","-0.810574","0","0","0","8.935398E-02","0","0","0","0","16.68544","17.97164","17.32854","0.089354","0","0","0","0","8.575",
"2/20/2002 3:00:00 AM","-1.845401","-1.439829","2.184512","0.766765","0.752879","0","0.7208576","-0.836807","0","0","0","8.935398E-02","0","0","0","0","16.20728","17.53877","16.87302","0.089354","0","0","0","0","7.85",
"2/20/2002 4:00:00 AM","-1.788967","-1.471705","2.185302","0.728052","0.816709","0","0.7203041","-0.814594","0","0","0","8.935398E-02","0","0","0","0","15.83266","17.12696","16.47981","0.089354","0","0","0","0","7.7",
"2/20/2002 5:00:00 AM","-1.764364","-1.480972","2.148194","0.679525","0.859241","0","0.7203338","-0.816552","0","0","0","8.935398E-02","0","0","0","0","15.46581","16.7521","16.10895","0.089354","0","0","0","0","7.325",
"2/20/2002 6:00:00 AM","-2.07069","-2.425533","0.623501","0.107096","0.391805","0","0.7357908","-1.422854","0","8.79357","0","8.935398E-02","0","0","8.325038","0","21.7564","16.93045","19.34343","0.089354","0","10.34538","0","0","7.575",
"2/20/2002 7:00:00 AM","-2.546586","-2.620951","-0.846688","-0.562223","0.018044","0","0.7356747","-1.434913","0","8.141939","0","8.935398E-02","0","9.046978E-02","8.135382","0","21.99646","17.79277","19.89462","0.089354","0","9.578752","0","0","7.7",
"2/20/2002 8:00:00 AM","-1.986956","-2.699983","-1.582347","-1.110219","-0.213315","0","1.076962","-1.435683","0","5.06689","2.814858","1.656544","0.3008402","0.1237362","4.400676","0","21.99984","18.58886","20.29435","1.656544","2.814858","5.961047","0","0.058745","7.7",
"2/20/2002 9:00:00 AM","-0.112265","-2.460967","-1.842213","-1.195118","-0.405999","0","1.415418","-1.388405","0","3.447093","2.814858","1.656544","0.6016536","0.5169314","2.156816","0","22","19.3515","20.67575","1.656544","2.814858","4.055404","0","0.11749","8.15",
"2/20/2002 10:00:00 AM","2.859534","-1.603985","-2.727201","-1.414893","-0.867142","0","2.091455","-1.243605","0","0.820183","2.814858","1.656544","1.203306","1.32497","0","-1.503636","22.04051","20.7012","21.37086","1.656544","2.814858","0.964921","0","0.23498","9.575",
"2/20/2002 11:00:00 AM","2.409049","-0.403062","-2.857743","-1.262886","-0.984747","0","2.091419","-1.152505","0","0.223058","2.814858","1.656544","1.192529","1.251103","0","-1.940521","22.4217","21.53249","21.9771","1.656544","2.814858","0.262421","0","0.23498","10.825",
"2/20/2002 12:00:00 PM","2.366857","0.037296","-3.331411","-1.155374","-1.214878","-0.017713","2.094201","-1.074445","-0.017713","0","2.814858","1.656544","1.139674","1.484118","0","-2.046054","23.16928","22.35473","22.76201","1.656544","2.814858","0","0.009841","0.23498","12.3",
"2/20/2002 1:00:00 PM","2.182132","0.028117","-3.184349","-1.022686","-1.173685","-0.559994","1.754436","-1.020554","-0.559994","0","2.814858","1.656544","0.8318442","1.40767","0","-2.011097","23.5203","22.85947","23.18988","1.656544","2.814858","0","0.311108","0.176235","13.15",
"2/20/2002 2:00:00 PM","2.869125","-0.087307","-3.139455","-1.002237","-1.232796","-1.170767","1.756349","-1.033906","-1.170767","0","2.814858","1.656544","0.8185308","1.517392","0","-2.64151","23.81988","23.42584","23.62286","1.656544","2.814858","0","0.650426","0.176235","13.3",
"2/20/2002 3:00:00 PM","3.569092","0.097904","-3.201785","-1.047448","-1.329752","-2.123951","2.100969","-0.921271","-2.123951","0","2.814858","1.656544","1.071172","1.571623","0","-3.881064","23.99787","24.10132","24.0496","1.656544","2.814858","0","1.179972","0.23498","14.575",
"2/20/2002 4:00:00 PM","1.523835","0.387727","-2.402092","-0.755032","-1.084696","-1.19586","2.097625","-0.923633","-1.19586","0","2.814858","1.656544","1.069612","0.9297","0","-2.958494","24","24.13516","24.06758","1.656544","2.814858","0","0.664367","0.23498","14.55",
"2/20/2002 5:00:00 PM","-0.012436","0.008079","-1.582563","-0.46738","-0.85122","-0.232502","2.09756","-0.971481","-0.232502","0","2.814858","1.656544","1.072099","0.508666","0","-2.081653","23.86748","23.86377","23.86563","1.656544","2.814858","0","0.129168","0.23498","13.95",
"2/20/2002 6:00:00 PM","-1.768963","-0.555332","-0.514905","-0.116106","-0.508924","0","1.411561","-1.070717","0","0.046623","2.814858","1.656544","0.5511388","9.447663E-02","0","-0.9663895","23.01904","23.21689","23.11796","1.656544","2.814858","0.054851","0","0.11749","12.15",
"2/20/2002 7:00:00 PM","-1.940257","-1.202371","0.264912","0.104194","-0.27799","0","1.069867","-1.117733","0","0.078773","2.814858","1.656544","0.2924464","0","0","-0.4482253","22.54008","22.58315","22.56161","1.656544","2.814858","0.092674","0","0.058745","11.225",
"2/20/2002 8:00:00 PM","-2.22385","-1.216513","1.461679","0.679343","0.102122","0","0.7276407","-1.095002","0","0","0","1.656544","0","0","0","0","21.32185","21.70544","21.51364","1.656544","0","0","0","0","10.275",
"2/20/2002 9:00:00 PM","-2.131572","-1.360987","2.146729","1.042965","0.344113","0","0.724973","-0.988269","0","0","0","8.935398E-02","0","0","0","0","19.4933","20.87749","20.18539","0.089354","0","0","0","0","9.55",
"2/20/2002 10:00:00 PM","-2.186705","-1.518123","2.469609","1.157219","0.483679","0","0.7263352","-1.04283","0","0","0","8.935398E-02","0","0","0","0","18.56465","20.09286","19.32875","0.089354","0","0","0","0","8.125",
"2/20/2002 11:00:00 PM","-2.250483","-1.646089","2.656967","1.172573","0.621006","0","0.7276506","-1.098175","0","0","0","8.935398E-02","0","0","0","0","17.8211","19.38651","18.6038","0.089354","0","0","0","0","6.875",
"2/21/2002","-1.993553","-1.778761","2.66811","1.092629","0.694398","0","0.7250746","-0.996461","0","0","0","8.935398E-02","0","0","0","0","17.37674","18.79959","18.08817","0.089354","0","0","0","0","7.425",
"2/21/2002 1:00:00 AM","-1.863981","-1.819816","2.5498","0.961425","0.721876","0","0.7233232","-0.927223","0","0","0","8.935398E-02","0","0","0","0","16.96933","18.33297","17.65115","0.089354","0","0","0","0","7.7",
"2/21/2002 2:00:00 AM","-1.982154","-1.770979","2.529397","0.904131","0.796742","0","0.7240763","-0.957202","0","0","0","8.935398E-02","0","0","0","0","16.42294","17.85131","17.13713","0.089354","0","0","0","0","6.875",
"2/21/2002 3:00:00 AM","-2.004436","-1.762315","2.560437","0.878314","0.891534","0","0.7244293","-0.972007","0","0","0","8.935398E-02","0","0","0","0","15.90084","17.34883","16.62484","0.089354","0","0","0","0","6.225",
"2/21/2002 4:00:00 AM","-2.076935","-1.786004","2.581936","0.853253","0.975009","0","0.7254643","-1.014782","0","0","0","8.935398E-02","0","0","0","0","15.34275","16.84724","16.095","0.089354","0","0","0","0","5.275",
"2/21/2002 5:00:00 AM","-2.218004","-1.817362","2.641076","0.851401","1.070676","0","0.7258281","-1.034236","0","0","0","8.935398E-02","0","0","0","0","14.77679","16.3166","15.54669","0.089354","0","0","0","0","4.55",
"2/21/2002 6:00:00 AM","-2.484276","-2.986786","0.955662","0.215276","0.540086","0","0.743916","-1.75333","0","10.45249","0","8.935398E-02","0","0","9.89886","0","21.69045","16.44383","19.06714","0.089354","0","12.29705","0","0","4.4",
"2/21/2002 7:00:00 AM","-2.395206","-3.400066","-0.979796","-0.870667","0.027974","0","0.7444351","-1.784718","0","8.907699","0","8.935398E-02","0","0.7073866","8.895956","0","21.995","17.54193","19.76847","0.089354","0","10.47965","0","0","4.4",
"2/21/2002 8:00:00 AM","0.673489","-3.073229","-2.267472","-1.376578","-0.482163","0","1.077661","-1.523358","0","3.611819","2.814858","1.656544","0.300834","0.7554158","2.909855","0","21.99997","19.00867","20.50432","1.656544","2.814858","4.249199","0","0.058745","6.875",
"2/21/2002 9:00:00 AM","3.036476","-1.776987","-2.895722","-1.539757","-0.810592","0","1.409795","-1.238414","0","0.722422","2.814858","1.656544","0.6016529","1.319948","0.1259451","-0.5565261","22.21272","20.35591","21.28432","1.656544","2.814858","0.849908","0","0.11749","9.8",
"2/21/2002 10:00:00 AM","3.580014","-0.669191","-3.667339","-1.524211","-1.181477","-0.102073","2.084257","-0.985098","-0.102073","0.042904","2.814858","1.656544","1.162262","1.638446","0","-1.911469","22.94298","21.63017","22.28658","1.656544","2.814858","0.050475","0.056707","0.23498","12.975",
"2/21/2002 11:00:00 AM","3.36943","-0.085637","-3.942254","-1.43395","-1.290293","-0.779018","2.083365","-0.866266","-0.779018","0","2.814858","1.656544","1.10971","1.679621","0","-2.417409","23.51857","22.54957","23.03407","1.656544","2.814858","0","0.432788","0.23498","14.7",
"2/21/2002 12:00:00 PM","2.77845","0.204685","-3.616876","-1.248576","-1.228768","-1.071655","2.084056","-0.858432","-1.071655","0","2.814858","1.656544","1.091589","1.587288","0","-2.697309","23.75286","23.08989","23.42137","1.656544","2.814858","0","0.595364","0.23498","15",
"2/21/2002 1:00:00 PM","3.086206","0.233336","-3.425093","-1.12706","-1.264134","-1.971651","1.743334","-0.79764","-1.971651","0","2.814858","1.656544","0.8061654","1.5937","0","-3.108924","23.99051","23.63642","23.81347","1.656544","2.814858","0","1.095362","0.176235","15.825",
"2/21/2002 2:00:00 PM","3.728932","0.461728","-3.369784","-1.055425","-1.372398","-2.922792","1.745252","-0.815435","-2.922792","0","2.814858","1.656544","0.8022072","1.62723","0","-4.085452","24","24.29306","24.14653","1.656544","2.814858","0","1.623774","0.176235","15.65",
"2/21/2002 3:00:00 PM","3.545988","0.812008","-3.168616","-0.940017","-1.377931","-3.288897","2.088279","-0.785252","-3.288897","0","2.814858","1.656544","1.06961","1.515565","0","-4.784398","24","24.80023","24.40012","1.656544","2.814858","0","1.827165","0.23498","15.95",
"2/21/2002 4:00:00 PM","2.160886","0.77757","-2.532622","-0.686811","-1.189239","-2.43102","2.090213","-0.852394","-2.43102","0","2.814858","1.656544","1.06961","1.107326","0","-4.053537","24","24.85023","24.42511","1.656544","2.814858","0","1.350566","0.23498","15.275",
"2/21/2002 5:00:00 PM","0.264442","0.343079","-1.632379","-0.370028","-0.907782","-1.16399","2.089442","-0.841841","-1.16399","0","2.814858","1.656544","1.06961","0.5539383","0","-2.768171","24","24.49232","24.24616","1.656544","2.814858","0","0.646661","0.23498","15.375",
"2/21/2002 6:00:00 PM","-1.798797","-0.381792","-0.542985","-0.019283","-0.538871","-0.074612","1.405761","-0.932391","-0.074612","0","2.814858","1.656544","0.5357046","3.589946E-02","0","-0.9567533","23.73767","23.75583","23.74675","1.656544","2.814858","0","0.041451","0.11749","14.225",
"2/21/2002 7:00:00 PM","-1.926592","-1.134181","0.096077","0.095557","-0.362775","0","1.066821","-1.050273","0","0","2.814858","1.656544","0.2783315","0","0","-0.4939085","23.25826","23.20759","23.23293","1.656544","2.814858","0","0","0.058745","12.6",
"2/21/2002 8:00:00 PM","-2.229241","-1.128405","1.382712","0.702644","0.03155","0","0.7254945","-1.015884","0","0","0","1.656544","0","0","0","0","22.0349","22.30218","22.16854","1.656544","0","0","0","0","11.75",
"2/21/2002 9:00:00 PM","-2.096919","-1.305148","2.053156","1.043575","0.277125","0","0.72148","-0.85397","0","0","0","8.935398E-02","0","0","0","0","20.24219","21.49116","20.86667","0.089354","0","0","0","0","11.6",
"2/21/2002 10:00:00 PM","-1.999392","-1.449773","2.27341","1.101826","0.369196","0","0.7197485","-0.786239","0","0","0","8.935398E-02","0","0","0","0","19.55752","20.7902","20.17386","0.089354","0","0","0","0","11.6",
"2/21/2002 11:00:00 PM","-1.821177","-1.497062","2.254698","1.010654","0.420171","0","0.7173641","-0.695","0","0","0","8.935398E-02","0","0","0","0","19.09555","20.27725","19.6864","0.089354","0","0","0","0","12.05",
"2/22/2002","-1.792604","-1.462744","2.170055","0.894593","0.455327","0","0.7170306","-0.684927","0","0","0","8.935398E-02","0","0","0","0","18.68577","19.85069","19.26823","0.089354","0","0","0","0","11.75",
"2/22/2002 1:00:00 AM","-1.797571","-1.423146","2.15423","0.828061","0.526969","0","0.7172468","-0.692632","0","0","0","8.935398E-02","0","0","0","0","18.23059","19.42309","18.82684","0.089354","0","0","0","0","11.225",
"2/22/2002 2:00:00 AM","-1.736778","-1.41787","2.128159","0.763344","0.587772","0","0.716649","-0.668106","0","0","0","8.935398E-02","0","0","0","0","17.861","19.01723","18.43912","0.089354","0","0","0","0","11.1",
"2/22/2002 3:00:00 AM","-1.737507","-1.409512","2.09076","0.702864","0.638986","0","0.7168209","-0.675047","0","0","0","8.935398E-02","0","0","0","0","17.47172","18.63445","18.05308","0.089354","0","0","0","0","10.65",
"2/22/2002 4:00:00 AM","-1.625168","-1.420221","2.063313","0.655913","0.694053","0","0.7166302","-0.660086","0","0","0","8.935398E-02","0","0","0","0","17.17145","18.26867","17.72006","0.089354","0","0","0","0","10.5",
"2/22/2002 5:00:00 AM","-1.55195","-1.456662","2.0152","0.604894","0.732529","0","0.7159562","-0.630642","0","0","0","8.935398E-02","0","0","0","0","16.87517","17.92403","17.3996","0.089354","0","0","0","0","10.5",
"2/22/2002 6:00:00 AM","-1.888994","-2.19557","0.896121","0.189178","0.378496","0","0.7292774","-1.166805","0","6.102421","0","8.935398E-02","0","0","5.828603","0","21.88754","17.98128","19.93441","0.089354","0","7.179319","0","0","10.125",
"2/22/2002 7:00:00 AM","-1.513662","-2.506976","-0.589669","-0.811313","-0.019091","0","0.7288359","-1.153079","0","5.818484","0","8.935398E-02","0","0.9998718","5.818485","0","22","18.80206","20.40103","0.089354","0","6.845276","0","0","10.375",
"2/22/2002 8:00:00 AM","1.674754","-2.208632","-2.020978","-1.175304","-0.600771","0","1.066861","-1.065346","0","0.69307","2.814858","1.656544","0.3008264","0.9613021","0.3682062","-0.1745744","22.0964","20.24396","21.17018","1.656544","2.814858","0.815377","0","0.058745","11.325",
"2/22/2002 9:00:00 AM","3.325541","-1.287803","-2.968481","-1.363622","-0.989028","-0.11177","1.407402","-1.012188","-0.11177","0","2.814858","1.656544","0.5797465","1.450094","0","-1.064985","23.14853","21.53344","22.34098","1.656544","2.814858","0","0.062094","0.11749","12.875",
"2/22/2002 10:00:00 AM","3.489877","-0.471664","-3.58115","-1.454988","-1.203708","-0.766921","2.088433","-0.887769","-0.766921","0","2.814858","1.656544","1.101956","1.588248","0","-2.449678","23.63758","22.65995","23.14876","1.656544","2.814858","0","0.426067","0.23498","14.575",
"2/22/2002 11:00:00 AM","3.064014","0.041212","-3.44121","-1.33958","-1.202312","-1.319147","2.08863","-0.833515","-1.319147","0","2.814858","1.656544","1.080934","1.560758","0","-2.905075","23.91193","23.35589","23.63391","1.656544","2.814858","0","0.73286","0.23498","15.375",
"2/22/2002 12:00:00 PM","3.024014","0.176019","-3.222832","-1.190659","-1.220644","-2.191708","2.088051","-0.746336","-2.191708","0","2.814858","1.656544","1.06961","1.643631","0","-3.618376","23.99996","23.87526","23.93761","1.656544","2.814858","0","1.217615","0.23498","16.325",
"2/22/2002 1:00:00 PM","2.424697","0.292521","-2.763363","-0.943882","-1.139906","-2.475284","1.746909","-0.718216","-2.475284","0","2.814858","1.656544","0.8022072","1.400531","0","-3.507097","24","24.19982","24.09991","1.656544","2.814858","0","1.375158","0.176235","16.6",
"2/22/2002 2:00:00 PM","0.711321","0.136328","-1.878415","-0.598712","-0.851848","-1.744482","1.74473","-0.591511","-1.744482","0","2.814858","1.656544","0.8022072","0.6226887","0","-2.598961","24","23.99078","23.99539","1.656544","2.814858","0","0.969157","0.176235","17.875",
