"Date/Time","Glazing","Walls","Ceilings (int)","Floors (int)","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","°C",
"3/25/2002 6:00:00 PM","-0.465193","0.090152","-0.228373","0.296476","-1.470418","1.420977","-0.313553","-1.675118","0","1.3776","0.8107176","0.2617351","0","0","-1.779721","24","25.78287","24.89143","17.25",
"3/25/2002 7:00:00 PM","-0.480224","-0.186618","-0.136971","0.348859","-1.270582","1.071347","-0.361161","-1.370438","0","1.3776","0.8107176","0.1308675","0","0","-1.448155","24","25.51543","24.75771","16.25",
"3/25/2002 8:00:00 PM","-0.860449","-0.193806","0.242839","0.661709","0","0.725768","-0.482943","0","0","0","0.8107176","0","0","0","0","24.80677","24.81593","24.81135","14.5",
"3/25/2002 9:00:00 PM","-0.813816","-0.258397","0.376341","0.78316","0","0.721964","-0.410937","0","0","0","4.373011E-02","0","0","0","0","23.52523","24.36157","23.9434","14.75",
"3/25/2002 10:00:00 PM","-0.825878","-0.310143","0.484405","0.823696","0","0.721736","-0.407322","0","0","0","4.373011E-02","0","0","0","0","22.93284","23.84105","23.38695","14.25",
"3/25/2002 11:00:00 PM","-0.776482","-0.333071","0.55514","0.784049","0","0.721169","-0.398186","0","0","0","4.373011E-02","0","0","0","0","22.48035","23.39493","22.93764","14",
"3/26/2002","-0.698079","-0.348666","0.587191","0.683552","0","0.719996","-0.380517","0","0","0","4.373011E-02","0","0","0","0","22.10318","23.02262","22.5629","14",
"3/26/2002 1:00:00 AM","-0.695438","-0.340301","0.622611","0.603808","0","0.718963","-0.364316","0","0","0","4.373011E-02","0","0","0","0","21.75735","22.65705","22.2072","14",
"3/26/2002 2:00:00 AM","-0.705511","-0.327078","0.661398","0.558139","0","0.719851","-0.381337","0","0","0","4.373011E-02","0","0","0","0","21.34929","22.2952","21.82224","13.25",
"3/26/2002 3:00:00 AM","-0.677045","-0.324927","0.693866","0.527017","0","0.719626","-0.376718","0","0","0","4.373011E-02","0","0","0","0","21.00012","21.94915","21.47463","13",
"3/26/2002 4:00:00 AM","-0.707696","-0.325063","0.722895","0.497357","0","0.718816","-0.361078","0","0","0","4.373011E-02","0","0","0","0","20.66915","21.59247","21.13081","13",
"3/26/2002 5:00:00 AM","-0.720192","-0.326875","0.751568","0.483269","0","0.718422","-0.34616","0","0","0","4.373011E-02","0","0","0","0","20.35148","21.24106","20.79627","13",
"3/26/2002 6:00:00 AM","-0.699253","-0.482679","0.559314","-0.048349","0","0.724469","-0.460434","0","1.006934","0","4.373011E-02","0","0.572796","0.9807127","0","22.00988","21.09748","21.55368","12.25",
"3/26/2002 7:00:00 AM","-0.522259","-0.682259","-0.075426","-1.676985","0","0.722958","-0.435695","0","0.629885","0","4.373011E-02","0","2.863349","0.6298876","0","22","21.79155","21.89578","12.75",
"3/26/2002 8:00:00 AM","0.601917","-0.515076","-0.395802","-1.007126","-0.333711","1.076972","-0.473874","-0.333711","0","1.3776","0.8107176","0.1390464","0.5335913","0","-0.5653662","23.84077","22.76333","23.30205","13.75",
"3/26/2002 9:00:00 AM","0.800837","-0.319173","-0.587665","-1.259538","-0.683855","1.426556","-0.433057","-0.683855","0","1.3776","0.8107176","0.2617351","0.6155795","0","-1.107501","23.99997","23.56858","23.78428","14.75",
"3/26/2002 10:00:00 AM","0.878297","-0.126515","-0.663154","-1.215571","-0.996135","2.125416","-0.349177","-0.996135","0","1.3776","0.8107176","0.5234702","0.6055434","0","-1.683643","24","24.20557","24.10279","16.5",
"3/26/2002 11:00:00 AM","0.696169","0.023016","-0.676278","-1.019299","-1.323712","2.120436","-0.25455","-1.323712","0","1.3776","0.8107176","0.5234702","0.4894907","0","-1.828322","24","24.65042","24.32521","18.5",
"3/26/2002 12:00:00 PM","0.641816","0.062573","-0.694242","-0.830618","-1.5262","2.120955","-0.230929","-1.556216","0","1.3776","0.8107176","0.5234702","0.4614628","0","-1.984651","24","25.00942","24.50471","19",
"3/26/2002 1:00:00 PM","0.677078","0.062035","-0.699331","-0.640772","-1.827429","1.768251","-0.195894","-1.931959","0","1.3776","0.8107176","0.3926026","0.4668055","0","-2.119861","24","25.33258","24.66629","19.75",
"3/26/2002 2:00:00 PM","0.870238","0.050108","-0.751462","-0.551026","-2.081401","1.773327","-0.219209","-2.216908","0","1.3776","0.8107176","0.3926026","0.5671096","0","-2.408191","24","25.70768","24.85384","19.25",
"3/26/2002 3:00:00 PM","0.96879","0.066462","-0.770924","-0.467433","-2.318872","2.124291","-0.230711","-2.473459","0","1.3776","0.8107176","0.5234702","0.6403369","0","-2.77754","24","26.06415","25.03208","19",
"3/26/2002 4:00:00 PM","0.792298","0.094557","-0.684345","-0.284941","-2.289676","2.125414","-0.265808","-2.455129","0","1.3776","0.8107176","0.5234702","0.5797109","0","-2.817095","24","26.25838","25.12919","18.25",
"3/26/2002 5:00:00 PM","0.37744","0.10656","-0.52832","-0.046686","-2.096179","2.125682","-0.277553","-2.248327","0","1.3776","0.8107176","0.5234702","0.4036643","0","-2.646528","24","26.27459","25.13729","18",
"3/26/2002 6:00:00 PM","-0.536387","0.04396","-0.192525","0.371952","-1.39759","1.423935","-0.348552","-1.494341","0","1.3776","0.8107176","0.2617351","0","0","-1.741353","24","25.83362","24.91681","16.5",
"3/26/2002 7:00:00 PM","-0.565759","-0.222497","-0.10415","0.406821","-1.224745","1.072285","-0.372571","-1.252834","0","1.3776","0.8107176","0.1308675","0","0","-1.408067","24","25.54642","24.77321","16",
"3/26/2002 8:00:00 PM","-0.809106","-0.235193","0.245421","0.667368","0","0.7224","-0.419385","0","0","0","0.8107176","0","0","0","0","25.0057","24.88453","24.94511","16",
"3/26/2002 9:00:00 PM","-0.790166","-0.277688","0.349461","0.725739","0","0.719311","-0.360808","0","0","0","4.373011E-02","0","0","0","0","23.74512","24.48088","24.113","16",
"3/26/2002 10:00:00 PM","-0.834586","-0.298109","0.474832","0.804176","0","0.721328","-0.399398","0","0","0","4.373011E-02","0","0","0","0","23.03035","23.95121","23.49078","14.5",
"3/26/2002 11:00:00 PM","-0.821898","-0.325533","0.564609","0.80216","0","0.721343","-0.400704","0","0","0","4.373011E-02","0","0","0","0","22.544","23.46708","23.00554","14",
"3/27/2002","-0.847845","-0.348306","0.635205","0.761618","0","0.721892","-0.41335","0","0","0","4.373011E-02","0","0","0","0","22.04191","22.9956","22.51876","13.25",
"3/27/2002 1:00:00 AM","-0.876012","-0.360537","0.70969","0.745309","0","0.722987","-0.434887","0","0","0","4.373011E-02","0","0","0","0","21.47593","22.51663","21.99628","12.25",
"3/27/2002 2:00:00 AM","-0.833818","-0.383418","0.759313","0.708535","0","0.722601","-0.427096","0","0","0","4.373011E-02","0","0","0","0","21.05557","22.07292","21.56424","12",
"3/27/2002 3:00:00 AM","-0.819475","-0.401712","0.794185","0.655097","0","0.721588","-0.408402","0","0","0","4.373011E-02","0","0","0","0","20.66522","21.6468","21.15601","12",
"3/27/2002 4:00:00 AM","-0.823439","-0.402827","0.830535","0.622272","0","0.722352","-0.422816","0","0","0","4.373011E-02","0","0","0","0","20.19348","21.22711","20.71029","11.25",
"3/27/2002 5:00:00 AM","-0.838015","-0.405061","0.873735","0.61728","0","0.723657","-0.448609","0","0","0","4.373011E-02","0","0","0","0","19.7053","20.79423","20.24976","10.25",
"3/27/2002 6:00:00 AM","-0.789996","-0.608948","0.632038","0.006694","0","0.729977","-0.570545","0","1.23613","0","4.373011E-02","0","0.5999878","1.190637","0","22.01134","20.62841","21.31987","10",
"3/27/2002 7:00:00 AM","-0.564719","-0.799195","-0.055395","-1.734574","0","0.728138","-0.53358","0","0.850607","0","4.373011E-02","0","2.928289","0.8506067","0","22","21.40929","21.70465","10.75",
"3/27/2002 8:00:00 AM","0.747882","-0.579011","-0.434025","-1.079163","-0.301445","1.077543","-0.497687","-0.301445","0","1.3776","0.8107176","0.1390464","0.538155","0","-0.5433179","23.82846","22.48526","23.15686","13.25",
"3/27/2002 9:00:00 AM","0.905807","-0.289801","-0.650515","-1.360508","-0.723948","1.424091","-0.397002","-0.723948","0","1.3776","0.8107176","0.2617351","0.6192763","0","-1.112454","23.99998","23.39193","23.69596","15.5",
"3/27/2002 10:00:00 AM","1.068094","-0.047667","-0.734235","-1.312944","-1.225862","2.122239","-0.301682","-1.225862","0","1.3776","0.8107176","0.5234702","0.6027027","0","-1.821337","24","24.10644","24.05322","17.5",
"3/27/2002 11:00:00 AM","0.866489","0.15466","-0.763904","-1.116889","-1.685057","2.115859","-0.172878","-1.685057","0","1.3776","0.8107176","0.5234702","0.4982811","0","-2.028942","24","24.63644","24.31822","20.25",
"3/27/2002 12:00:00 PM","0.825143","0.201529","-0.794229","-0.924685","-2.032696","2.113123","-0.10352","-2.032696","0","1.3776","0.8107176","0.5234702","0.4667328","0","-2.239778","24","25.05498","24.52749","21.75",
"3/27/2002 1:00:00 PM","0.824168","0.188662","-0.793897","-0.706074","-2.210189","1.762742","-0.091968","-2.274411","0","1.3776","0.8107176","0.3926026","0.480822","0","-2.348121","24","25.40814","24.70407","22",
"3/27/2002 2:00:00 PM","1.121781","0.15599","-0.84273","-0.594895","-2.706743","1.767443","-0.057623","-2.854225","0","1.3776","0.8107176","0.3926026","0.5733118","0","-2.793107","24","25.81589","24.90795","22.75",
"3/27/2002 3:00:00 PM","1.251539","0.203571","-0.866956","-0.503929","-3.153255","2.118582","-0.046219","-3.423986","0","1.3776","0.8107176","0.5234702","0.6410787","0","-3.244824","24","26.2263","25.11315","23",
"3/27/2002 4:00:00 PM","1.035102","0.255578","-0.787652","-0.319027","-3.025404","2.117682","-0.114832","-3.240141","0","1.3776","0.8107176","0.5234702","0.6053637","0","-3.255031","24","26.47843","25.23921","21.5",
"3/27/2002 5:00:00 PM","0.561811","0.263393","-0.606948","-0.038589","-2.771956","2.118314","-0.137804","-2.926028","0","1.3776","0.8107176","0.5234702","0.3963115","0","-3.047592","24","26.50061","25.25031","21",
"3/27/2002 6:00:00 PM","-0.353238","0.194004","-0.269043","0.388276","-1.946336","1.415999","-0.207525","-2.059618","0","1.3776","0.8107176","0.2617351","0","0","-2.152679","24","26.08453","25.04227","19.5",
"3/27/2002 7:00:00 PM","-0.425542","-0.083577","-0.166736","0.439908","-1.631848","1.066704","-0.266077","-1.704394","0","1.3776","0.8107176","0.1308675","0","0","-1.763587","24","25.79976","24.89988","18.25",
"3/27/2002 8:00:00 PM","-0.742563","-0.149041","0.166566","0.66141","0","0.720298","-0.376156","0","0","0","0.8107176","0","0","0","0","25.35812","25.16858","25.26335","17.25",
"3/27/2002 9:00:00 PM","-0.799808","-0.217961","0.27991","0.707363","0","0.71941","-0.359888","0","0","0","4.373011E-02","0","0","0","0","23.97395","24.76707","24.37051","16.25",
"3/27/2002 10:00:00 PM","-0.740645","-0.26702","0.398423","0.778593","0","0.718778","-0.34943","0","0","0","4.373011E-02","0","0","0","0","23.49056","24.28867","23.88962","16",
"3/27/2002 11:00:00 PM","-0.755614","-0.294273","0.475602","0.737747","0","0.71934","-0.362221","0","0","0","4.373011E-02","0","0","0","0","22.99601","23.85461","23.42531","15.25",
"3/28/2002","-0.799855","-0.305205","0.561219","0.722668","0","0.720493","-0.386913","0","0","0","4.373011E-02","0","0","0","0","22.49684","23.40236","22.9496","14.25",
"3/28/2002 1:00:00 AM","-0.797028","-0.32259","0.627953","0.696436","0","0.720034","-0.377763","0","0","0","4.373011E-02","0","0","0","0","22.0444","22.96905","22.50673","14",
"3/28/2002 2:00:00 AM","-0.759276","-0.339627","0.668177","0.641299","0","0.720755","-0.393744","0","0","0","4.373011E-02","0","0","0","0","21.61896","22.57668","22.09782","13.25",
"3/28/2002 3:00:00 AM","-0.724922","-0.345827","0.699137","0.587133","0","0.720255","-0.388007","0","0","0","4.373011E-02","0","0","0","0","21.24142","22.20758","21.7245","13",
"3/28/2002 4:00:00 AM","-0.688537","-0.34373","0.716422","0.529901","0","0.71947","-0.373351","0","0","0","4.373011E-02","0","0","0","0","20.92938","21.869","21.39919","13",
"3/28/2002 5:00:00 AM","-0.710036","-0.333301","0.741872","0.49808","0","0.72034","-0.391329","0","0","0","4.373011E-02","0","0","0","0","20.54109","21.52117","21.03113","12.25",
"3/28/2002 6:00:00 AM","-0.613177","-0.411482","0.64172","0.304872","0","0.723032","-0.436149","0","0.746615","0","4.373011E-02","0","3.039304E-02","0.7243798","0","22.00934","21.31966","21.6645","12.75",
"3/28/2002 7:00:00 AM","-0.556463","-0.488818","0.417833","-0.065125","0","0.722235","-0.4239","0","0.737273","0","4.373011E-02","0","0.3853052","0.7372728","0","22","21.37785","21.68892","13",
"3/28/2002 8:00:00 AM","0.042346","-0.672764","-0.13443","-0.746686","0","1.075455","-0.447669","0","0","1.3776","0.8107176","0.1411519","0.2539116","0","-0.2183878","23.28553","22.10465","22.69509","13.75",
"3/28/2002 9:00:00 AM","0.740578","-0.545654","-0.495868","-1.244804","-0.51514","1.423832","-0.360171","-0.542431","0","1.3776","0.8107176","0.2641529","0.5787697","0","-0.8697307","23.98505","23.05912","23.52209","16.25",
"3/28/2002 10:00:00 AM","0.836796","-0.285706","-0.597011","-1.291182","-0.949968","2.124901","-0.289664","-1.11916","0","1.3776","0.8107176","0.5234702","0.6023207","0","-1.523084","24","23.80161","23.90081","17.75",
"3/28/2002 11:00:00 AM","0.648376","-0.107959","-0.602356","-1.102606","-1.176923","2.12288","-0.242637","-1.413918","0","1.3776","0.8107176","0.5234702","0.4990898","0","-1.658646","24","24.29394","24.14697","18.75",
"3/28/2002 12:00:00 PM","0.667101","-0.054139","-0.641344","-0.942141","-1.482327","2.121609","-0.195776","-1.748482","0","1.3776","0.8107176","0.5234702","0.4688902","0","-1.8723","24","24.69802","24.34901","19.75",
"3/28/2002 1:00:00 PM","0.719266","-0.010469","-0.67079","-0.782745","-1.805606","1.767192","-0.149373","-2.075284","0","1.3776","0.8107176","0.3926026","0.4783742","0","-2.029177","24","25.08141","24.5407","20.75",
"3/28/2002 2:00:00 PM","0.952833","0.009532","-0.742788","-0.694056","-2.192622","1.768897","-0.13772","-2.480047","0","1.3776","0.8107176","0.3926026","0.5741296","0","-2.398868","24","25.51004","24.75502","21",
"3/28/2002 3:00:00 PM","1.202657","0.07087","-0.798914","-0.622465","-2.660061","2.126259","-0.137685","-2.992665","0","1.3776","0.8107176","0.5234702","0.6572706","0","-2.934954","24","25.95389","24.97695","21",
"3/28/2002 4:00:00 PM","1.077216","0.185749","-0.758506","-0.455568","-2.831443","2.123616","-0.13758","-3.177847","0","1.3776","0.8107176","0.5234702","0.6196123","0","-3.106312","24","26.27414","25.13707","21",
"3/28/2002 5:00:00 PM","0.475682","0.244274","-0.584458","-0.149019","-2.383412","2.125299","-0.20697","-2.708721","0","1.3776","0.8107176","0.5234702","0.4064091","0","-2.795806","24","26.31453","25.15726","19.5",
"3/28/2002 6:00:00 PM","-0.471046","0.137989","-0.238534","0.320817","-1.552856","1.423063","-0.300597","-1.753557","0","1.3776","0.8107176","0.2617351","0","0","-1.850677","24","25.8688","24.9344","17.5",
"3/28/2002 7:00:00 PM","-0.595149","-0.163883","-0.13342","0.397886","-1.183052","1.074475","-0.395832","-1.317172","0","1.3776","0.8107176","0.1308675","0","0","-1.377761","24","25.55347","24.77673","15.5",
"3/28/2002 8:00:00 PM","-0.831055","-0.212505","0.229519","0.68721","0","0.72311","-0.428985","0","0","0","0.8107176","0","0","0","0","24.97023","24.86242","24.91633","15.75",
"3/28/2002 9:00:00 PM","-0.826457","-0.269295","0.346363","0.765098","0","0.721234","-0.394413","0","0","0","4.373011E-02","0","0","0","0","23.63372","24.43409","24.03391","15.175",
"3/28/2002 10:00:00 PM","-0.806836","-0.304382","0.463859","0.835548","0","0.721996","-0.410598","0","0","0","4.373011E-02","0","0","0","0","23.00255","23.91428","23.45841","14.225",
"3/28/2002 11:00:00 PM","-0.76494","-0.330893","0.530996","0.788308","0","0.721277","-0.400713","0","0","0","4.373011E-02","0","0","0","0","22.55999","23.47283","23.01641","14",
"3/29/2002","-0.657924","-0.349729","0.559202","0.68792","0","0.720233","-0.384445","0","0","0","4.373011E-02","0","0","0","0","22.21198","23.11576","22.66387","14",
"3/29/2002 1:00:00 AM","-0.613911","-0.35008","0.580824","0.588563","0","0.71928","-0.369273","0","0","0","4.373011E-02","0","0","0","0","21.89314","22.78534","22.33924","14",
"3/29/2002 2:00:00 AM","-0.640339","-0.333477","0.621863","0.546208","0","0.720201","-0.386614","0","0","0","4.373011E-02","0","0","0","0","21.49506","22.43412","21.96459","13.25",
"3/29/2002 3:00:00 AM","-0.628471","-0.325996","0.657142","0.524619","0","0.719978","-0.381993","0","0","0","4.373011E-02","0","0","0","0","21.14547","22.09371","21.61959","13",
"3/29/2002 4:00:00 AM","-0.606699","-0.329071","0.671781","0.481817","0","0.719281","-0.368529","0","0","0","4.373011E-02","0","0","0","0","20.85969","21.77879","21.31924","13",
"3/29/2002 5:00:00 AM","-0.685201","-0.320099","0.706915","0.475474","0","0.718444","-0.352524","0","0","0","4.373011E-02","0","0","0","0","20.51749","21.4237","20.9706","13",
"3/29/2002 6:00:00 AM","-0.649958","-0.468812","0.505229","-0.067903","0","0.722436","-0.422255","0","0.751923","0","4.373011E-02","0","0.6332403","0.7295281","0","22.00835","21.29993","21.65414","13",
"3/29/2002 7:00:00 AM","-0.530282","-0.664495","-0.118788","-1.711086","0","0.722554","-0.422185","0","0.532419","0","4.373011E-02","0","2.996825","0.5324191","0","22","21.98653","21.99327","13",
"3/29/2002 8:00:00 AM","0.522971","-0.508952","-0.390441","-0.946013","-0.407569","1.076896","-0.436297","-0.41872","0","1.3776","0.8107176","0.1390464","0.5370729","0","-0.6231615","23.85444","22.90403","23.37923","14.5",
"3/29/2002 9:00:00 AM","0.80446","-0.36118","-0.574486","-1.191732","-0.889523","1.425608","-0.347749","-0.930328","0","1.3776","0.8107176","0.2617351","0.6103874","0","-1.233241","24","23.65888","23.82944","16.5",
"3/29/2002 10:00:00 AM","0.921645","-0.1764","-0.6626","-1.170612","-1.313606","2.128171","-0.253401","-1.393964","0","1.3776","0.8107176","0.5234702","0.6054019","0","-1.818266","24","24.29091","24.14545","18.5",
"3/29/2002 11:00:00 AM","0.711906","-0.016745","-0.671909","-0.986138","-1.515425","2.125915","-0.195122","-1.729547","0","1.3776","0.8107176","0.5234702","0.4926595","0","-1.905314","24","24.72227","24.36114","19.75",
"3/29/2002 12:00:00 PM","0.700157","0.016296","-0.690961","-0.797724","-1.820023","2.123867","-0.148919","-2.102581","0","1.3776","0.8107176","0.5234702","0.4654944","0","-2.118174","24","25.07719","24.53859","20.75",
"3/29/2002 1:00:00 PM","0.607381","0.025653","-0.677677","-0.5939","-1.767783","1.775387","-0.206596","-2.03479","0","1.3776","0.8107176","0.3926026","0.4683446","0","-2.077229","24","25.35536","24.67768","19.5",
"3/29/2002 2:00:00 PM","0.802869","-0.017638","-0.72456","-0.503042","-1.995794","1.782364","-0.229574","-2.275946","0","1.3776","0.8107176","0.3926026","0.5670951","0","-2.339535","24","25.68977","24.84489","19",
"3/29/2002 3:00:00 PM","0.942113","-0.003188","-0.752427","-0.435224","-2.276249","2.136176","-0.229515","-2.592608","0","1.3776","0.8107176","0.5234702","0.6410326","0","-2.734499","24","26.03352","25.01676","19",
"3/29/2002 4:00:00 PM","0.851582","0.042755","-0.692279","-0.286672","-2.413398","2.131758","-0.229515","-2.751023","0","1.3776","0.8107176","0.5234702","0.6029354","0","-2.871683","24","26.25601","25.12801","19",
"3/29/2002 5:00:00 PM","0.378189","0.086586","-0.530541","-0.036249","-2.12151","2.132838","-0.264502","-2.454955","0","1.3776","0.8107176","0.5234702","0.4025401","0","-2.648532","24","26.26366","25.13183","18.25",
"3/29/2002 6:00:00 PM","-0.484995","0.032194","-0.206944","0.375187","-1.496066","1.425372","-0.311651","-1.700507","0","1.3776","0.8107176","0.2617351","0","0","-1.805376","24","25.8331","24.91655","17.25",
"3/29/2002 7:00:00 PM","-0.54407","-0.214141","-0.121915","0.411652","-1.261315","1.073616","-0.359008","-1.396116","0","1.3776","0.8107176","0.1308675","0","0","-1.438849","24","25.54928","24.77464","16.25",
"3/29/2002 8:00:00 PM","-0.81424","-0.22368","0.228197","0.6769","0","0.722548","-0.417519","0","0","0","0.8107176","0","0","0","0","25.00871","24.88332","24.94601","16",
"3/29/2002 9:00:00 PM","-0.841905","-0.26364","0.348983","0.765847","0","0.721128","-0.391347","0","0","0","4.373011E-02","0","0","0","0","23.66418","24.4442","24.05419","15.25",
"3/29/2002 10:00:00 PM","-0.789424","-0.306462","0.459157","0.831524","0","0.721998","-0.41012","0","0","0","4.373011E-02","0","0","0","0","23.02912","23.9357","23.48241","14.25",
"3/29/2002 11:00:00 PM","-0.758518","-0.333141","0.526054","0.784367","0","0.721328","-0.401002","0","0","0","4.373011E-02","0","0","0","0","22.5814","23.49289","23.03715","14",
"3/30/2002","-0.693827","-0.347742","0.565672","0.703332","0","0.720405","-0.383216","0","0","0","4.373011E-02","0","0","0","0","22.20236","23.10867","22.65551","14",
"3/30/2002 1:00:00 AM","-0.651576","-0.351955","0.593261","0.617358","0","0.719215","-0.367619","0","0","0","4.373011E-02","0","0","0","0","21.86772","22.75709","22.3124","14",
"3/30/2002 2:00:00 AM","-0.652121","-0.338348","0.622687","0.556959","0","0.718413","-0.352099","0","0","0","4.373011E-02","0","0","0","0","21.53473","22.41436","21.97454","14",
"3/30/2002 3:00:00 AM","-0.620863","-0.324879","0.638098","0.501167","0","0.717708","-0.338804","0","0","0","4.373011E-02","0","0","0","0","21.24397","22.10608","21.67503","14",
"3/30/2002 4:00:00 AM","-0.641852","-0.311029","0.660514","0.467644","0","0.718716","-0.358119","0","0","0","4.373011E-02","0","0","0","0","20.8859","21.78889","21.33739","13.25",
"3/30/2002 5:00:00 AM","-0.626075","-0.307293","0.685504","0.458568","0","0.718556","-0.355026","0","0","0","4.373011E-02","0","0","0","0","20.5633","21.476","21.01965","13",
"3/30/2002 6:00:00 AM","-0.587304","-0.378125","0.586252","0.151026","0","0.718278","-0.346305","0","0","0","4.373011E-02","0","0.4924774","0","0","20.37139","21.27517","20.82328","13",
"3/30/2002 7:00:00 AM","-0.416554","-0.54795","0.114595","-1.067802","0","0.719287","-0.358961","0","0","0","4.373011E-02","0","2.430093","0","0","20.63957","21.67333","21.15645","13",
"3/30/2002 8:00:00 AM","-0.217829","-0.571239","-0.478437","-2.403169","0","0.71968","-0.364229","0","0","0","4.373011E-02","0","4.408882","0","0","21.52235","22.64508","22.08371","13.75",
"3/30/2002 9:00:00 AM","-0.053001","-0.384321","-0.9103","-3.065253","0","0.718405","-0.339362","0","0","0","4.373011E-02","0","5.215298","0","0","22.77887","23.84471","23.31179","15.5",
"3/30/2002 10:00:00 AM","0.068829","-0.164737","-1.209623","-3.058425","0","0.715138","-0.2765","0","0","0","4.373011E-02","0","5.101338","0","0","24.23132","25.04119","24.63626","18.25",
"3/30/2002 11:00:00 AM","0.008637","0.063744","-1.270441","-2.464592","0","0.712562","-0.226004","0","0","0","4.373011E-02","0","4.198853","0","0","25.4231","25.96575","25.69443","20.5",
"3/30/2002 12:00:00 PM","0.043228","0.116465","-1.342655","-2.181924","0","0.70826","-0.143737","0","0","0","4.373011E-02","0","3.857","0","0","26.40235","26.75767","26.58001","23.25",
"3/30/2002 1:00:00 PM","0.127686","0.062667","-1.502953","-2.147501","0","0.705171","-0.084687","0","0","0","4.373011E-02","0","3.885473","0","0","27.3649","27.61372","27.48931","25.5",
"3/30/2002 2:00:00 PM","0.17042","-0.026609","-1.735088","-2.669852","0","0.706018","-0.104117","0","0","0","4.373011E-02","0","4.726709","0","0","28.3025","28.59863","28.45057","26",
"3/30/2002 3:00:00 PM","-0.009399","-0.048986","-1.883084","-2.957019","0","0.711357","-0.205089","0","0","0","4.373011E-02","0","5.413519","0","0","29.03057","29.57567","29.30312","24.5",
"3/30/2002 4:00:00 PM","-0.156463","-0.006223","-1.788436","-2.590706","0","0.714255","-0.25979","0","0","0","4.373011E-02","0","5.10195","0","0","29.73594","30.2954","30.01567","24",
"3/30/2002 5:00:00 PM","-0.473456","0.163499","-1.361876","-1.480073","0","0.718229","-0.335107","0","0","0","4.373011E-02","0","3.47594","0","0","29.86621","30.51601","30.19111","22.5",
"3/30/2002 6:00:00 PM","-0.923918","0.363075","-0.379173","0.935326","0","0.72255","-0.415939","0","0","0","4.373011E-02","0","0","0","0","28.81101","29.53517","29.17309","19.75",
"3/30/2002 7:00:00 PM","-0.953919","0.004224","-0.140848","1.237671","0","0.724019","-0.444474","0","0","0","4.373011E-02","0","0","0","0","27.88535","28.70074","28.29305","18.25",
"3/30/2002 8:00:00 PM","-0.978136","-0.197098","0.054438","1.292383","0","0.72459","-0.45655","0","0","0","4.373011E-02","0","0","0","0","27.10616","27.97814","27.54215","17.25",
"3/30/2002 9:00:00 PM","-0.992189","-0.293487","0.228245","1.256775","0","0.72521","-0.471233","0","0","0","4.373011E-02","0","0","0","0","26.37952","27.31039","26.84496","16.25",
"3/30/2002 10:00:00 PM","-1.002913","-0.344046","0.382002","1.188117","0","0.725939","-0.486061","0","0","0","4.373011E-02","0","0","0","0","25.66032","26.67259","26.16645","15.25",
"3/30/2002 11:00:00 PM","-1.029006","-0.373874","0.521949","1.120588","0","0.72675","-0.502462","0","0","0","4.373011E-02","0","0","0","0","24.97481","26.04181","25.50831","14.25",
"3/31/2002","-0.897094","-0.408445","0.602699","1.002377","0","0.726012","-0.490214","0","0","0","4.373011E-02","0","0","0","0","24.45387","25.51119","24.98253","14",
"3/31/2002 1:00:00 AM","-0.834811","-0.419007","0.65276","0.854309","0","0.726412","-0.503218","0","0","0","4.373011E-02","0","0","0","0","23.95356","25.03576","24.49466","13.25",
"3/31/2002 2:00:00 AM","-0.801412","-0.406582","0.718145","0.77905","0","0.725608","-0.491699","0","0","0","4.373011E-02","0","0","0","0","23.44909","24.56397","24.00653","13",
"3/31/2002 3:00:00 AM","-0.76968","-0.404218","0.756301","0.692215","0","0.724573","-0.471356","0","0","0","4.373011E-02","0","0","0","0","23.02357","24.12702","23.57529","13",
"3/31/2002 4:00:00 AM","-0.690424","-0.403272","0.770169","0.599506","0","0.721966","-0.421489","0","0","0","4.373011E-02","0","0","0","0","22.72981","23.74851","23.23916","13.75",
"3/31/2002 5:00:00 AM","-0.653464","-0.393595","0.771351","0.504848","0","0.720621","-0.395777","0","0","0","4.373011E-02","0","0","0","0","22.43623","23.40592","22.92108","14",
"3/31/2002 6:00:00 AM","-0.701085","-0.386255","0.768028","0.430047","0","0.721445","-0.412716","0","0","0","4.373011E-02","0","0.114818","0","0","22.02594","23.05575","22.54085","13.25",
"3/31/2002 7:00:00 AM","-0.638295","-0.423424","0.653318","0.212208","0","0.720302","-0.382171","0","0","0","4.373011E-02","0","0.5296579","0","0","21.8824","22.86923","22.37581","13.75",
"3/31/2002 8:00:00 AM","-0.433251","-0.537076","0.290855","-0.458593","0","0.720223","-0.376711","0","0","0","4.373011E-02","0","1.630887","0","0","22.02075","23.06781","22.54428","14",
"3/31/2002 9:00:00 AM","-0.198823","-0.627419","-0.380001","-1.960189","0","0.722049","-0.410788","0","0","0","4.373011E-02","0","3.941749","0","0","22.74234","23.98392","23.36313","14",
"3/31/2002 10:00:00 AM","-0.042039","-0.42244","-0.831666","-2.945514","0","0.719669","-0.36378","0","0","0","4.373011E-02","0","5.110627","0","0","24.04691","25.20753","24.62722","16.25",
