Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 05/01  09:00:00,51620152.9896934,0.0,8760189.33325526,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/01  10:00:00,52976493.36294,0.0,10116529.7065018,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631272.19475053,0.0,1631272.19475053 
 05/01  11:00:00,53701290.8461175,0.0,10841327.1896793,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631290.02481591,0.0,1631290.02481591 
 05/01  12:00:00,51472318.9823758,0.0,10592374.6305777,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631285.98880355,0.0,1631285.98880355 
 05/01  13:00:00,55146477.8980685,0.0,12286514.2416303,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631308.14938279,0.0,1631308.14938279 
 05/01  14:00:00,56133354.667305,0.0,13273391.0108668,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631213.0948162,0.0,1631213.0948162 
 05/01  15:00:00,57147679.8255392,0.0,14287716.169101,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631201.41720328,0.0,1631201.41720328 
 05/01  16:00:00,57530550.885585,0.0,14670587.2291468,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631282.43763183,0.0,1631282.43763183 
 05/01  17:00:00,38516500.6241485,0.0,11496691.4048304,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631206.01993788,0.0,1631206.01993788 
 05/01  18:00:00,30645290.8858376,0.0,9565539.58043946,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631158.27889008,0.0,1631158.27889008 
 05/01  19:00:00,34161390.3510412,0.0,7554439.04564305,5940057.91392,5527200.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/01  20:00:00,33188417.5713877,0.0,5797885.57062956,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631132.55003982,0.0,1631132.55003982 
 05/01  21:00:00,31873629.0833122,0.0,4483097.08255403,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631067.02421088,0.0,1631067.02421088 
 05/01  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/01  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631059.51098622,0.0,1631059.51098622 
 05/01  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1630999.89558208,0.0,1630999.89558208 
 05/02  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/02  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631063.0122709,0.0,1631063.0122709 
 05/02  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/02  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631002.95047999,0.0,1631002.95047999 
 05/02  05:00:00,16809096.5232145,0.0,0.0,1980019.30464,6909000.,7920077.21856,0.0,1.453846153846154E-005,1631095.69095465,0.0,1631095.69095465 
 05/02  06:00:00,19759190.5888803,0.0,2639477.8927621,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/02  07:00:00,23838455.4524701,0.0,2758704.14707196,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631177.80735743,0.0,1631177.80735743 
 05/02  08:00:00,50712876.8895704,0.0,7852913.23313219,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631250.14506701,0.0,1631250.14506701 
 05/02  09:00:00,52747501.3656331,0.0,9887537.70919495,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631248.84578818,0.0,1631248.84578818 
 05/02  10:00:00,53921340.370327,0.0,11061376.7138889,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631261.1172485,0.0,1631261.1172485 
 05/02  11:00:00,55314555.6121528,0.0,12454591.9557147,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631292.63534738,0.0,1631292.63534738 
 05/02  12:00:00,53483607.8377878,0.0,12603663.4859897,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631343.06848542,0.0,1631343.06848542 
 05/02  13:00:00,56961631.4178308,0.0,14101667.7613926,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631346.49992612,0.0,1631346.49992612 
 05/02  14:00:00,58891361.0120712,0.0,16031397.355633,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631206.43274897,0.0,1631206.43274897 
 05/02  15:00:00,59954135.9687783,0.0,17094172.3123401,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/02  16:00:00,59928199.2163522,0.0,17068235.5599141,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631259.7334966,0.0,1631259.7334966 
 05/02  17:00:00,40665346.4827236,0.0,13645537.2634055,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631196.32176314,0.0,1631196.32176314 
 05/02  18:00:00,32719284.9937357,0.0,11639533.6883376,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631175.06744988,0.0,1631175.06744988 
 05/02  19:00:00,36476197.79575,0.0,9869246.49035186,5940057.91392,5527200.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631159.1812826,0.0,1631159.1812826 
 05/02  20:00:00,35142317.2897323,0.0,7751785.28897417,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/02  21:00:00,33780972.0681139,0.0,6390440.0673557,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631091.47653064,0.0,1631091.47653064 
 05/02  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631094.24891691,0.0,1631094.24891691 
 05/02  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/02  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631034.31049321,0.0,1631034.31049321 
 05/03  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/03  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631096.84718961,0.0,1631096.84718961 
 05/03  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631036.47656159,0.0,1631036.47656159 
 05/03  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/03  05:00:00,16809096.5232145,0.0,0.0,1980019.30464,6909000.,7920077.21856,0.0,1.453846153846154E-005,1631114.15104816,0.0,1631114.15104816 
 05/03  06:00:00,21426876.3831613,0.0,4307163.68704317,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631089.40432832,0.0,1631089.40432832 
 05/03  07:00:00,25861955.4975244,0.0,4782204.19212621,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/03  08:00:00,52492649.8777736,0.0,9632686.22133549,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631228.39539055,0.0,1631228.39539055 
 05/03  09:00:00,55155949.8343609,0.0,12295986.1779227,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631267.39748602,0.0,1631267.39748602 
 05/03  10:00:00,57147671.7101904,0.0,14287708.0537522,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631245.8207041,0.0,1631245.8207041 
 05/03  11:00:00,57807290.5233928,0.0,14947326.8669546,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631313.80245469,0.0,1631313.80245469 
 05/03  12:00:00,55741866.8373282,0.0,14861922.4855301,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631334.93855712,0.0,1631334.93855712 
 05/03  13:00:00,59627892.5209352,0.0,16767928.8644971,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631338.62879422,0.0,1631338.62879422 
 05/03  14:00:00,60534000.4958286,0.0,17674036.8393905,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631167.20318638,0.0,1631167.20318638 
 05/03  15:00:00,61276873.492163,0.0,18416909.8357249,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631238.26407084,0.0,1631238.26407084 
 05/03  16:00:00,62237944.7534799,0.0,19377981.0970417,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631260.62274123,0.0,1631260.62274123 
 05/03  17:00:00,43397953.4803675,0.0,16378144.2610494,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/03  18:00:00,34723242.2945785,0.0,13643490.9891803,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631189.30697406,0.0,1631189.30697406 
 05/03  19:00:00,38100302.7641526,0.0,11493351.4587544,5940057.91392,5527200.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631141.35231168,0.0,1631141.35231168 
 05/03  20:00:00,36978461.5763614,0.0,9587929.57560322,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631165.11960927,0.0,1631165.11960927 
 05/03  21:00:00,35245967.3853739,0.0,7855435.3846157,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/03  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631101.95798319,0.0,1631101.95798319 
 05/03  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631035.672218,0.0,1631035.672218 
 05/03  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/04  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631097.81192497,0.0,1631097.81192497 
 05/04  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/04  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631036.98337736,0.0,1631036.98337736 
 05/04  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631098.91948385,0.0,1631098.91948385 
 05/04  05:00:00,16809096.5232145,0.0,0.0,1980019.30464,6909000.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/04  06:00:00,22508894.464306,0.0,5389181.76818782,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631075.37899304,0.0,1631075.37899304 
 05/04  07:00:00,26737702.8845999,0.0,5657951.57920173,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631164.49755155,0.0,1631164.49755155 
 05/04  08:00:00,53717309.5827909,0.0,10857345.9263527,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631246.47037131,0.0,1631246.47037131 
 05/04  09:00:00,55969736.9706145,0.0,13109773.3141764,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/04  10:00:00,57586217.7918865,0.0,14726254.1354484,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631252.26012624,0.0,1631252.26012624 
 05/04  11:00:00,59014600.0051173,0.0,16154636.3486792,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631298.48706542,0.0,1631298.48706542 
 05/04  12:00:00,56705424.449402,0.0,15825480.0976039,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631283.9325951,0.0,1631283.9325951 
 05/04  13:00:00,59992142.0798737,0.0,17132178.4234356,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631295.34823733,0.0,1631295.34823733 
 05/04  14:00:00,60809244.2103689,0.0,17949280.5539307,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631192.08672727,0.0,1631192.08672727 
 05/04  15:00:00,61558972.4100174,0.0,18699008.7535793,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631172.62904448,0.0,1631172.62904448 
 05/04  16:00:00,62559489.2174123,0.0,19699525.5609741,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631243.87363312,0.0,1631243.87363312 
 05/04  17:00:00,43421161.4235778,0.0,16401352.2042597,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631202.05376036,0.0,1631202.05376036 
 05/04  18:00:00,35063826.642199,0.0,13984075.3368009,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/04  19:00:00,38276861.0752945,0.0,11669909.7698963,5940057.91392,5527200.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631155.50584242,0.0,1631155.50584242 
 05/04  20:00:00,36732761.1557751,0.0,9342229.15501698,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631129.7055795,0.0,1631129.7055795 
 05/04  21:00:00,35366632.8162981,0.0,7976100.81553991,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631077.79352953,0.0,1631077.79352953 
 05/04  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/04  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631004.94571698,0.0,1631004.94571698 
 05/04  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/05  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631066.99355801,0.0,1631066.99355801 
 05/05  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631005.52118811,0.0,1631005.52118811 
 05/05  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/05  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631067.13425117,0.0,1631067.13425117 
 05/05  05:00:00,15427296.5232145,0.0,0.0,1980019.30464,5527200.,7920077.21856,0.0,1.453846153846154E-005,1631034.48322303,0.0,1631034.48322303 
 05/05  06:00:00,23440376.1416313,0.0,6320663.4455131,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/05  07:00:00,28191256.1742709,0.0,7111504.86887278,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631162.2149474,0.0,1631162.2149474 
 05/05  08:00:00,54601399.8949923,0.0,11741436.2385542,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631245.29632225,0.0,1631245.29632225 
 05/05  09:00:00,56555985.4604055,0.0,13696021.8039674,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631237.22216358,0.0,1631237.22216358 
 05/05  10:00:00,58825069.818365,0.0,15965106.1619268,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631241.33718898,0.0,1631241.33718898 
 05/05  11:00:00,60036209.8064987,0.0,17176246.1500605,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631185.34169089,0.0,1631185.34169089 
 05/05  12:00:00,57346904.5259945,0.0,16466960.1741963,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631229.93629457,0.0,1631229.93629457 
 05/05  13:00:00,61061527.1609676,0.0,18201563.5045295,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631218.41242878,0.0,1631218.41242878 
 05/05  14:00:00,62073367.6475834,0.0,19213403.9911453,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/05  15:00:00,62680343.9410486,0.0,19820380.2846104,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631157.27647182,0.0,1631157.27647182 
 05/05  16:00:00,63338409.2945666,0.0,20478445.6381284,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631186.52899386,0.0,1631186.52899386 
 05/05  17:00:00,44065437.163147,0.0,17045627.9438288,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631206.40549301,0.0,1631206.40549301 
 05/05  18:00:00,35540132.5213768,0.0,14460381.2159786,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631177.25131832,0.0,1631177.25131832 
 05/05  19:00:00,39030813.6999953,0.0,12423862.3945971,5940057.91392,5527200.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/05  20:00:00,38018724.2852263,0.0,10628192.2844681,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631153.64630691,0.0,1631153.64630691 
 05/05  21:00:00,37353213.992622,0.0,9962681.99186384,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631065.28555141,0.0,1631065.28555141 
 05/05  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/05  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631069.21408394,0.0,1631069.21408394 
 05/05  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631003.03595555,0.0,1631003.03595555 
 05/06  01:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/06  02:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631064.01072462,0.0,1631064.01072462 
 05/06  03:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631002.13974814,0.0,1631002.13974814 
 05/06  04:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 05/06  05:00:00,12457267.5662545,0.0,0.0,990009.65232,5527200.,5940057.91392,0.0,1.453846153846154E-005,1631083.08714827,0.0,1631083.08714827 
 05/06  06:00:00,22811858.6542005,0.0,5692145.95808232,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631117.84059432,0.0,1631117.84059432 
 05/06  07:00:00,23114783.2095574,0.0,5995070.51343926,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/06  08:00:00,31396725.7715247,0.0,8336955.16148653,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1630859.85331371,0.0,1630859.85331371 
 05/06  09:00:00,33166426.709381,0.0,10106656.0993428,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631185.01041912,0.0,1631185.01041912 
 05/06  10:00:00,34643181.041163,0.0,11583410.4311248,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/06  11:00:00,35526916.2167787,0.0,12467145.6067405,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631181.28749712,0.0,1631181.28749712 
 05/06  12:00:00,28901215.3020587,0.0,11781502.6059406,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631158.21308066,0.0,1631158.21308066 
 05/06  13:00:00,28987844.3966598,0.0,11868131.7005417,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631135.21230612,0.0,1631135.21230612 
 05/06  14:00:00,28747986.3847375,0.0,11628273.6886193,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/06  15:00:00,29226854.5197313,0.0,12107141.8236132,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631112.97969973,0.0,1631112.97969973 
 05/06  16:00:00,30007871.794748,0.0,12888159.0986298,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631026.63358416,0.0,1631026.63358416 
 05/06  17:00:00,26082401.2489845,0.0,11932717.5098263,990009.65232,0.0,5940057.91392,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 05/06  18:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,1631103.3464643,0.0,1631103.3464643 
