"Date/Time","Glazing","Walls","Ceilings (int)","Ground Floors","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","°C",
"3/6/2002 7:00:00 PM","-1.055717","-0.562589","0.377817","-0.441806","0","1.06455","-0.524302","0","0","1.437258","0.8458263","0.145646","0","0","-0.2462589","22.7923","22.7147","22.7535","12.475",
"3/6/2002 8:00:00 PM","-1.052468","-0.708727","1.137769","-0.053334","0","0.723007","-0.467245","0","0","0","0.8458263","0","0","0","0","21.25732","21.80329","21.5303","12.075",
"3/6/2002 9:00:00 PM","-0.934686","-0.845086","1.557046","0.160962","0","0.718998","-0.384729","0","0","0","4.562387E-02","0","0","0","0","19.55887","20.96345","20.26116","12",
"3/6/2002 10:00:00 PM","-0.949552","-0.918658","1.706944","0.263771","0","0.718818","-0.380677","0","0","0","4.562387E-02","0","0","0","0","18.70319","20.24382","19.4735","11.25",
"3/6/2002 11:00:00 PM","-0.872632","-0.986256","1.716419","0.351091","0","0.718244","-0.37095","0","0","0","4.562387E-02","0","0","0","0","18.25505","19.67061","18.96284","11",
"3/7/2002","-0.758533","-1.01156","1.606512","0.382876","0","0.717407","-0.354829","0","0","0","4.562387E-02","0","0","0","0","17.93996","19.26054","18.60025","11",
"3/7/2002 1:00:00 AM","-0.716578","-0.987567","1.482037","0.414329","0","0.71641","-0.340907","0","0","0","4.562387E-02","0","0","0","0","17.66766","18.92682","18.29724","11",
"3/7/2002 2:00:00 AM","-0.688034","-0.950517","1.376117","0.454784","0","0.715769","-0.327442","0","0","0","4.562387E-02","0","0","0","0","17.4043","18.62314","18.01372","11",
"3/7/2002 3:00:00 AM","-0.665623","-0.919609","1.279345","0.490632","0","0.715137","-0.315408","0","0","0","4.562387E-02","0","0","0","0","17.16959","18.34263","17.75611","11",
"3/7/2002 4:00:00 AM","-0.748713","-0.89353","1.224311","0.545059","0","0.716048","-0.333967","0","0","0","4.562387E-02","0","0","0","0","16.76549","18.03935","17.40242","10.25",
"3/7/2002 5:00:00 AM","-0.632359","-0.894345","1.182146","0.596254","0","0.714454","-0.300397","0","0","0","4.562387E-02","0","0","0","0","16.62079","17.73729","17.17904","10.75",
"3/7/2002 6:00:00 AM","-0.813228","-1.285419","0.449445","0.254462","0","0.72711","-0.556744","0","3.144433","0","4.562387E-02","0","0","2.995961","0","21.89067","17.98041","19.93554","11",
"3/7/2002 7:00:00 AM","-0.772482","-1.379943","-0.376549","-0.060578","0","0.729012","-0.602276","0","3.199749","0","4.562387E-02","0","9.928924E-02","3.199749","0","22","18.89709","20.44854","10.25",
"3/7/2002 8:00:00 AM","-0.242995","-1.409531","-0.874313","-0.351303","0","1.065712","-0.576065","0","1.263823","1.437258","0.8458263","0.1536011","0.1985753","0.9960276","0","22","19.61798","20.80899","10.75",
"3/7/2002 9:00:00 AM","1.600411","-1.059831","-1.441215","-0.704907","0","1.40143","-0.554222","0","0.109569","1.437258","0.8458263","0.3072021","0.6305299","0","-0.4073552","22.60087","21.03886","21.81987","11.75",
"3/7/2002 10:00:00 AM","3.201334","-0.448766","-2.618476","-1.311197","-0.578906","2.08218","-0.571034","-0.578906","0","1.437258","0.8458263","0.5543076","1.066495","0","-1.648434","23.96594","23.12666","23.5463","12.75",
"3/7/2002 11:00:00 AM","2.796847","0.58187","-2.70724","-1.400832","-1.668316","2.076419","-0.441717","-1.668316","0","1.437258","0.8458263","0.5461394","1.117374","0","-2.503479","24","24.40575","24.20288","15.25",
"3/7/2002 12:00:00 PM","2.497687","0.900051","-2.457875","-1.397974","-2.329035","2.071201","-0.325563","-2.329035","0","1.437258","0.8458263","0.5461394","1.147376","0","-2.949959","24","25.05166","24.52583","17.5",
"3/7/2002 1:00:00 PM","2.129541","0.847598","-2.015762","-1.281357","-2.414656","1.733561","-0.299758","-2.414656","0","1.437258","0.8458263","0.4096045","0.9614559","0","-2.844485","24","25.33346","24.66673","18",
"3/7/2002 2:00:00 PM","1.117712","0.49362","-1.28943","-1.031106","-1.651682","1.733139","-0.299725","-1.651682","0","1.437258","0.8458263","0.4096045","0.5395901","0","-2.0815","24","24.90128","24.45064","18",
"3/7/2002 3:00:00 PM","3.053801","0.241391","-1.669054","-1.377203","-2.868816","2.075859","-0.338344","-2.868816","0","1.437258","0.8458263","0.5461394","1.024182","0","-3.51393","24","25.8351","24.91755","17.25",
"3/7/2002 4:00:00 PM","2.613123","0.482833","-1.427176","-1.274856","-2.838752","2.07525","-0.351251","-2.838752","0","1.437258","0.8458263","0.5461394","0.8261263","0","-3.508185","24","26.07266","25.03633","17",
"3/7/2002 5:00:00 PM","1.496094","0.479334","-0.927334","-1.077706","-2.06613","2.076241","-0.3899","-2.06613","0","1.437258","0.8458263","0.5461394","0.5262741","0","-2.807412","24","25.80214","24.90107","16.25",
"3/7/2002 6:00:00 PM","-0.630005","0.154735","-0.035603","-0.674902","-0.503153","1.401381","-0.481252","-0.503153","0","1.437258","0.8458263","0.2730697","9.947595E-02","0","-0.957193","24","24.70406","24.35203","14.5",
"3/7/2002 7:00:00 PM","-1.270379","-0.579796","0.543847","-0.454578","0","1.063583","-0.52289","0","0","1.437258","0.8458263","0.1382109","0","0","-0.2452442","23.51775","23.69622","23.60698","13.25",
"3/7/2002 8:00:00 PM","-1.205477","-0.819476","1.340043","-0.043269","0","0.722331","-0.453892","0","0","0","0.8458263","0","0","0","0","21.90286","22.65255","22.27771","13",
"3/7/2002 9:00:00 PM","-1.028176","-0.976565","1.749727","0.175286","0","0.718085","-0.365621","0","0","0","4.562387E-02","0","0","0","0","20.17146","21.75321","20.96234","13",
"3/7/2002 10:00:00 PM","-0.948347","-1.045942","1.858331","0.262168","0","0.718414","-0.373968","0","0","0","4.562387E-02","0","0","0","0","19.56029","21.03378","20.29704","12.25",
"3/7/2002 11:00:00 PM","-0.855933","-1.078025","1.804264","0.32164","0","0.717691","-0.365794","0","0","0","4.562387E-02","0","0","0","0","19.14261","20.51286","19.82773","12",
"3/8/2002","-0.784925","-1.053592","1.673558","0.353654","0","0.716634","-0.347281","0","0","0","4.562387E-02","0","0","0","0","18.78111","20.12835","19.45473","12",
"3/8/2002 1:00:00 AM","-0.729492","-1.008239","1.544485","0.389246","0","0.716031","-0.334573","0","0","0","4.562387E-02","0","0","0","0","18.53296","19.79927","19.16612","12",
"3/8/2002 2:00:00 AM","-0.680669","-0.965706","1.419704","0.421504","0","0.715479","-0.32299","0","0","0","4.562387E-02","0","0","0","0","18.3068","19.51086","18.90883","12",
"3/8/2002 3:00:00 AM","-0.653545","-0.925275","1.310014","0.453902","0","0.714944","-0.311547","0","0","0","4.562387E-02","0","0","0","0","18.08793","19.24595","18.66694","12",
"3/8/2002 4:00:00 AM","-0.709713","-0.891759","1.236676","0.499035","0","0.71421","-0.296158","0","0","0","4.562387E-02","0","0","0","0","17.78869","18.96768","18.37819","12",
"3/8/2002 5:00:00 AM","-0.74328","-0.885194","1.207764","0.561354","0","0.715165","-0.316129","0","0","0","4.562387E-02","0","0","0","0","17.41269","18.65204","18.03237","11.25",
"3/8/2002 6:00:00 AM","-0.933987","-1.248336","0.693827","0.326597","0","0.727317","-0.559891","0","3.066879","0","4.562387E-02","0","0","2.934283","0","21.9063","18.70295","20.30462","11",
"3/8/2002 7:00:00 AM","0.072708","-1.41238","-0.243648","-0.105548","0","0.729076","-0.604685","0","2.147725","0","4.562387E-02","0","0.2438201","2.146641","0","21.99912","19.79702","20.89807","10.25",
"3/8/2002 8:00:00 AM","1.971577","-1.127483","-1.396735","-0.746465","-0.036891","1.066554","-0.602355","-0.036891","0","1.437258","0.8458263","0.149648","0.6140712","0","-0.3170434","23.24602","21.53135","22.38868","11.5",
"3/8/2002 9:00:00 AM","2.830919","-0.34641","-2.347647","-1.170111","-0.973857","1.403504","-0.574477","-0.973857","0","1.437258","0.8458263","0.2730697","0.8731666","0","-1.51055","23.9982","23.42986","23.71403","12.75",
"3/8/2002 10:00:00 AM","2.648769","0.520802","-2.418235","-1.260969","-1.517781","2.076848","-0.52172","-1.517781","0","1.437258","0.8458263","0.5461394","0.9501629","0","-2.496552","24","24.61736","24.30868","13.75",
"3/8/2002 11:00:00 AM","1.941182","0.722088","-2.060855","-1.183504","-1.65701","2.073301","-0.430073","-1.65701","0","1.437258","0.8458263","0.5461394","0.8619443","0","-2.469419","24","25.01738","24.50869","15.5",
"3/8/2002 12:00:00 PM","2.391515","0.622858","-1.972952","-1.263296","-2.301652","2.072022","-0.404031","-2.301652","0","1.437258","0.8458263","0.5461394","1.096808","0","-3.066668","24","25.56228","24.78114","16",
"3/8/2002 1:00:00 PM","2.612085","0.727899","-1.853688","-1.284478","-2.902104","1.732968","-0.364948","-2.921028","0","1.437258","0.8458263","0.4096045","1.125935","0","-3.422199","24","26.0375","25.01875","16.75",
"3/8/2002 2:00:00 PM","3.050792","0.914429","-1.825569","-1.342772","-3.513556","1.734787","-0.351693","-3.546921","0","1.437258","0.8458263","0.4096045","1.111237","0","-4.015725","24","26.62871","25.31436","17",
"3/8/2002 3:00:00 PM","3.216371","1.03174","-1.690534","-1.340613","-3.93578","2.076315","-0.312931","-4.063844","0","1.437258","0.8458263","0.5461394","1.016594","0","-4.533415","24","27.03997","25.51998","17.75",
"3/8/2002 4:00:00 PM","2.551097","0.982607","-1.296391","-1.207123","-3.520186","2.073825","-0.338466","-3.710619","0","1.437258","0.8458263","0.5461394","0.814825","0","-4.165676","24","27.00585","25.50293","17.25",
"3/8/2002 5:00:00 PM","1.575305","0.67975","-0.760994","-1.00699","-2.623308","2.075874","-0.389952","-2.788407","0","1.437258","0.8458263","0.5461394","0.5592368","0","-3.364431","24","26.57858","25.28929","16.25",
"3/8/2002 6:00:00 PM","-0.666618","0.209991","0.168226","-0.589795","-0.827619","1.401948","-0.480951","-0.887292","0","1.437258","0.8458263","0.2730697","0.1070964","0","-1.281783","24","25.32932","24.66466","14.5",
"3/8/2002 7:00:00 PM","-1.313644","-0.618572","0.703403","-0.403495","-0.038452","1.06547","-0.538191","-0.041577","0","1.437258","0.8458263","0.1365349","0","0","-0.2914838","23.83535","24.25957","24.04746","13.25",
"3/8/2002 8:00:00 PM","-1.259684","-0.890142","1.434113","0.002282","0","0.723718","-0.480622","0","0","0","0.8458263","0","0","0","0","22.44488","23.21988","22.83238","13",
"3/8/2002 9:00:00 PM","-1.178745","-1.036374","1.867543","0.25032","0","0.720972","-0.42583","0","0","0","4.562387E-02","0","0","0","0","20.59696","22.26438","21.43067","12.25",
"3/8/2002 10:00:00 PM","-0.95176","-1.121653","1.968691","0.328942","0","0.720101","-0.410844","0","0","0","4.562387E-02","0","0","0","0","20.04653","21.5135","20.78001","12",
"3/8/2002 11:00:00 PM","-0.875857","-1.133516","1.851812","0.358451","0","0.718917","-0.386881","0","0","0","4.562387E-02","0","0","0","0","19.57719","21.04411","20.31065","12",
"3/9/2002","-0.83371","-1.092957","1.730623","0.401279","0","0.717752","-0.369476","0","0","0","4.562387E-02","0","0","0","0","19.24178","20.64431","19.94304","12",
"3/9/2002 1:00:00 AM","-0.823579","-1.052297","1.61553","0.447559","0","0.717003","-0.352489","0","0","0","4.562387E-02","0","0","0","0","18.90992","20.28471","19.59732","12",
"3/9/2002 2:00:00 AM","-0.770896","-1.019108","1.507872","0.489496","0","0.716314","-0.339381","0","0","0","4.562387E-02","0","0","0","0","18.65339","19.95686","19.30513","12",
"3/9/2002 3:00:00 AM","-0.733318","-0.98929","1.396484","0.520128","0","0.715798","-0.327462","0","0","0","4.562387E-02","0","0","0","0","18.42415","19.66905","19.0466","12",
"3/9/2002 4:00:00 AM","-0.666744","-0.956874","1.290038","0.545807","0","0.715367","-0.318423","0","0","0","4.562387E-02","0","0","0","0","18.24823","19.41585","18.83204","12",
"3/9/2002 5:00:00 AM","-0.714279","-0.92074","1.20702","0.5775","0","0.714645","-0.304568","0","0","0","4.562387E-02","0","0","0","0","17.98144","19.16553","18.57348","12",
"3/9/2002 6:00:00 AM","-0.713544","-0.895124","1.158028","0.621302","0","0.714043","-0.291894","0","0","0","4.562387E-02","0","0","0","0","17.7342","18.89868","18.31644","12",
"3/9/2002 7:00:00 AM","-0.629226","-0.889388","1.078261","0.636187","0","0.715419","-0.320117","0","0","0","4.562387E-02","0","1.731126E-02","0","0","17.52191","18.68658","18.10424","11.25",
"3/9/2002 8:00:00 AM","-0.339392","-0.877432","0.898999","0.581808","0","0.714725","-0.302045","0","0","0","4.562387E-02","0","8.430326E-02","0","0","17.67381","18.65453","18.16417","11.75",
"3/9/2002 9:00:00 AM","-0.020375","-0.803142","0.570104","0.430441","0","0.715299","-0.307535","0","0","0","4.562387E-02","0","0.1929814","0","0","18.03995","18.91408","18.47701","12",
"3/9/2002 10:00:00 AM","0.230305","-0.669888","0.284549","0.304655","0","0.716389","-0.328766","0","0","0","4.562387E-02","0","0.2852811","0","0","18.45853","19.26176","18.86015","12",
"3/9/2002 11:00:00 AM","0.354422","-0.539789","0.034225","0.17405","0","0.715685","-0.314518","0","0","0","4.562387E-02","0","0.3418733","0","0","18.94926","19.66326","19.30626","12.75",
"3/9/2002 12:00:00 PM","0.196419","-0.442475","0.088353","0.223114","0","0.712883","-0.265311","0","0","0","4.562387E-02","0","0.2796542","0","0","19.0042","19.70402","19.35411","13.75",
"3/9/2002 1:00:00 PM","0.924271","-0.493815","-0.314968","-0.069976","0","0.71501","-0.302756","0","0","0","4.562387E-02","0","0.5324782","0","0","20.00759","20.35707","20.18233","14",
"3/9/2002 2:00:00 PM","1.349479","-0.37167","-0.722517","-0.321713","0","0.717939","-0.362259","0","0","0","4.562387E-02","0","0.6676314","0","0","21.19624","21.21884","21.20754","14",
"3/9/2002 3:00:00 PM","1.182704","-0.148614","-0.786162","-0.380542","0","0.718856","-0.384192","0","0","0","4.562387E-02","0","0.6001909","0","0","21.63461","21.78785","21.71123","14",
"3/9/2002 4:00:00 PM","0.871445","-0.10754","-0.544002","-0.329692","0","0.720261","-0.418279","0","0","0","4.562387E-02","0","0.5191973","0","0","21.54736","21.95316","21.75026","13.25",
"3/9/2002 5:00:00 PM","0.736986","-0.245789","-0.340854","-0.30871","0","0.722881","-0.467157","0","0","0","4.562387E-02","0","0.4476917","0","0","21.4882","22.04004","21.76412","12.25",
"3/9/2002 6:00:00 PM","-0.743526","-0.230959","0.572293","0.17524","0","0.719992","-0.40463","0","0","0","4.562387E-02","0","0.0791159","0","0","19.60858","21.02666","20.31762","11.625",
"3/9/2002 7:00:00 PM","-0.983315","-0.584831","1.212241","0.476246","0","0.71843","-0.370211","0","0","0","4.562387E-02","0","0","0","0","18.41526","19.93553","19.17539","11.125",
"3/9/2002 8:00:00 PM","-0.907371","-0.849887","1.372504","0.550495","0","0.71729","-0.348465","0","0","0","4.562387E-02","0","0","0","0","17.85933","19.26344","18.56138","11",
"3/9/2002 9:00:00 PM","-0.816754","-0.952591","1.374208","0.5865","0","0.716343","-0.330417","0","0","0","4.562387E-02","0","0","0","0","17.5092","18.79533","18.15227","11",
"3/9/2002 10:00:00 PM","-1.091853","-0.971796","1.426414","0.689255","0","0.721734","-0.44217","0","0","0","4.562387E-02","0","0","0","0","16.61893","18.29857","17.45875","8",
"3/9/2002 11:00:00 PM","-1.058153","-1.069133","1.574111","0.84472","0","0.720908","-0.424168","0","0","0","4.562387E-02","0","0","0","0","16.01318","17.65785","16.83552","7.75",
"3/10/2002","-0.975751","-1.160881","1.513168","0.864625","0","0.719487","-0.395649","0","0","0","4.562387E-02","0","0","0","0","15.71415","17.21154","16.46284","8",
"3/10/2002 1:00:00 AM","-0.923579","-1.175755","1.438434","0.896787","0","0.718717","-0.379663","0","0","0","4.562387E-02","0","0","0","0","15.40228","16.84399","16.12314","8",
"3/10/2002 2:00:00 AM","-0.792994","-1.174525","1.338783","0.912032","0","0.718286","-0.370935","0","0","0","4.562387E-02","0","0","0","0","15.23213","16.54388","15.888","8",
"3/10/2002 3:00:00 AM","-0.852675","-1.136584","1.238848","0.925678","0","0.717461","-0.356525","0","0","0","4.562387E-02","0","0","0","0","14.95646","16.28404","15.62025","8",
"3/10/2002 4:00:00 AM","-0.897954","-1.107841","1.222","0.989666","0","0.718356","-0.374843","0","0","0","4.562387E-02","0","0","0","0","14.54607","15.95456","15.25032","7.25",
"3/10/2002 5:00:00 AM","-0.782852","-1.107493","1.165739","1.011013","0","0.716614","-0.342184","0","0","0","4.562387E-02","0","0","0","0","14.41715","15.66741","15.04228","7.75",
"3/10/2002 6:00:00 AM","-0.726422","-1.072715","1.036255","0.984518","0","0.715753","-0.324547","0","0","0","4.562387E-02","0","0","0","0","14.32769","15.49942","14.91355","8",
"3/10/2002 7:00:00 AM","0.588695","-1.093296","0.480596","0.669939","0","0.719101","-0.385522","0","0","0","4.562387E-02","0","0.2735267","0","0","15.51652","16.08044","15.79848","8",
"3/10/2002 8:00:00 AM","2.016719","-0.933937","-0.625906","-0.015263","0","0.723658","-0.477911","0","0","0","4.562387E-02","0","0.6526917","0","0","18.09292","17.74687","17.9199","8.75",
"3/10/2002 9:00:00 AM","2.584188","-0.420879","-1.424803","-0.441739","0","0.724165","-0.489134","0","0","0","4.562387E-02","0","0.871181","0","0","20.11478","19.45715","19.78597","10.5",
"3/10/2002 10:00:00 AM","2.847204","0.003924","-2.048054","-0.826594","0","0.725221","-0.511262","0","0","0","4.562387E-02","0","1.075768","0","0","21.83403","21.11071","21.47237","11.75",
"3/10/2002 11:00:00 AM","2.03553","0.407106","-2.043333","-0.913295","0","0.724213","-0.490669","0","0","0","4.562387E-02","0","0.9348354","0","0","22.45882","22.16952","22.31417","12.75",
"3/10/2002 12:00:00 PM","0.391783","0.636066","-0.765504","-0.394487","0","0.718573","-0.376685","0","0","0","4.562387E-02","0","0.430877","0","0","21.22998","21.54229","21.38613","13.75",
"3/10/2002 1:00:00 PM","2.233598","0.038657","-1.378928","-0.915594","0","0.722417","-0.453838","0","0","0","4.562387E-02","0","1.034449","0","0","23.01972","22.54332","22.78152","14",
"3/10/2002 2:00:00 PM","2.715666","0.263394","-1.877991","-1.233","0","0.724455","-0.49533","0","0","0","4.562387E-02","0","1.107914","0","0","24.62757","23.82939","24.22848","14.75",
"3/10/2002 3:00:00 PM","2.549072","0.522632","-1.857417","-1.348099","0","0.725628","-0.521335","0","0","0","4.562387E-02","0","0.9544305","0","0","25.40708","24.7879","25.09749","15",
"3/10/2002 4:00:00 PM","1.971625","0.67166","-1.559094","-1.348893","0","0.726371","-0.537579","0","0","0","4.562387E-02","0","0.7499313","0","0","25.73191","25.34884","25.54038","15",
"3/10/2002 5:00:00 PM","0.367033","0.66469","-0.496364","-0.93635","0","0.724794","-0.503262","0","0","0","4.562387E-02","0","0.3945512","0","0","24.27186","24.80023","24.53604","14.25",
"3/10/2002 6:00:00 PM","-0.787886","0.202696","0.690356","-0.387045","0","0.719778","-0.400771","0","0","0","4.562387E-02","0","0.0705798","0","0","21.96857","23.34592","22.65724","14",
"3/10/2002 7:00:00 PM","-1.004673","-0.360135","1.402917","-0.046198","0","0.718101","-0.367251","0","0","0","4.562387E-02","0","0","0","0","20.53167","22.02349","21.27758","13.25",
"3/10/2002 8:00:00 PM","-0.919492","-0.713509","1.634562","0.09634","0","0.716783","-0.340011","0","0","0","4.562387E-02","0","0","0","0","19.73037","21.13968","20.43502","13",
"3/10/2002 9:00:00 PM","-1.003012","-0.867261","1.717597","0.211456","0","0.716786","-0.338432","0","0","0","4.562387E-02","0","0","0","0","18.92865","20.43088","19.67977","12.25",
"3/10/2002 10:00:00 PM","-0.996311","-0.968809","1.773462","0.335267","0","0.717756","-0.356619","0","0","0","4.562387E-02","0","0","0","0","18.26135","19.7711","19.01623","11.25",
"3/10/2002 11:00:00 PM","-0.92716","-1.044617","1.736485","0.411382","0","0.717219","-0.345416","0","0","0","4.562387E-02","0","0","0","0","17.7844","19.22676","18.50558","11",
"3/11/2002","-0.974628","-1.068981","1.681535","0.48707","0","0.717645","-0.357902","0","0","0","4.562387E-02","0","0","0","0","17.25608","18.74289","17.99949","10.25",
"3/11/2002 1:00:00 AM","-0.839521","-1.081099","1.607393","0.546018","0","0.715638","-0.319247","0","0","0","4.562387E-02","0","0","0","0","17.00832","18.31597","17.66215","10.75",
"3/11/2002 2:00:00 AM","-0.831764","-1.051103","1.458449","0.559004","0","0.715944","-0.328936","0","0","0","4.562387E-02","0","0","0","0","16.68682","18.02086","17.35384","10.25",
"3/11/2002 3:00:00 AM","-0.850287","-1.012555","1.400182","0.627088","0","0.715622","-0.323438","0","0","0","4.562387E-02","0","0","0","0","16.32911","17.67553","17.00232","10",
"3/11/2002 4:00:00 AM","-0.834771","-1.015423","1.337818","0.674684","0","0.714912","-0.308922","0","0","0","4.562387E-02","0","0","0","0","16.0422","17.33805","16.69013","10",
"3/11/2002 5:00:00 AM","-0.742015","-1.008296","1.251545","0.700773","0","0.714502","-0.30025","0","0","0","4.562387E-02","0","0","0","0","15.87108","17.05742","16.46425","10",
"3/11/2002 6:00:00 AM","-0.99933","-1.445176","0.407485","0.314304","0","0.729645","-0.604554","0","4.199395","0","4.562387E-02","0","0","3.990952","0","21.82143","17.36211","19.59177","10",
"3/11/2002 7:00:00 AM","-0.304413","-1.573584","-0.702506","-0.157229","0","0.731593","-0.653684","0","3.351222","0","4.562387E-02","0","0.2088402","3.349426","0","21.99803","18.71231","20.35517","9.25",
"3/11/2002 8:00:00 AM","0.622002","-1.275283","-1.340754","-0.53915","0","1.068586","-0.62751","0","0.838137","1.437258","0.8458263","0.1536037","0.3848424","0.5467768","0","22","19.94971","20.97485","9.75",
"3/11/2002 9:00:00 AM","-0.016248","-0.783458","-1.171511","-0.456071","0","1.403683","-0.57441","0","0.792983","1.437258","0.8458263","0.3072021","0.3076734","0.2578197","0","22","20.3915","21.19575","10.75",
"3/11/2002 10:00:00 AM","0.101284","-0.733598","-1.082084","-0.491656","0","2.077198","-0.52147","0","0.631407","1.437258","0.8458263","0.6144043","0.3373781","0","-0.3438575","22","20.78057","21.39029","11.75",
"3/11/2002 11:00:00 AM","-0.007949","-0.693733","-0.868339","-0.454275","0","2.075389","-0.468938","0","0.362604","1.437258","0.8458263","0.6144043","0.2593378","0","-0.5176091","22","20.94006","21.47003","12.75",
"3/11/2002 12:00:00 PM","-0.039987","-0.669433","-0.714495","-0.455323","0","2.07534","-0.455856","0","0.215469","1.437258","0.8458263","0.6144043","0.2219055","0","-0.6411515","22","21.09561","21.5478","13",
"3/11/2002 1:00:00 PM","-0.095369","-0.64593","-0.599663","-0.463732","0","1.740421","-0.495189","0","0.141068","1.437258","0.8458263","0.4608032","0.2474808","0","-0.5551125","22","21.26731","21.63366","12.25",
"3/11/2002 2:00:00 PM","-0.149343","-0.68898","-0.46394","-0.447006","0","1.741271","-0.468599","0","0.048177","1.437258","0.8458263","0.4608032","0.2172863","0","-0.6124966","22","21.3225","21.66125","12.75",
"3/11/2002 3:00:00 PM","-0.022171","-0.756511","-0.427755","-0.487817","0","2.080931","-0.459985","0","0.086152","1.437258","0.8458263","0.6144043","0.2415235","0","-0.7793714","22.09074","21.45655","21.77365","13",
"3/11/2002 4:00:00 PM","0.585969","-0.729524","-0.757766","-0.693713","0","2.080859","-0.493477","0","0","1.437258","0.8458263","0.5939061","0.3864557","0","-0.9286082","22.75263","22.09963","22.42613","13",
"3/11/2002 5:00:00 PM","-0.467284","-0.480619","-0.330653","-0.46471","0","2.078733","-0.461659","0","0.050061","1.437258","0.8458263","0.6035249","0.1332252","0","-0.8192901","22.13073","21.8474","21.98906","13",
"3/11/2002 6:00:00 PM","-0.8695","-0.686446","0.088385","-0.295432","0","1.398937","-0.455284","0","0.118535","1.437258","0.8458263","0.3071801","1.209456E-02","0","-0.3097607","22.00011","21.36429","21.6822","13",
"3/11/2002 7:00:00 PM","-0.968845","-0.977259","0.267753","-0.249869","0","1.062342","-0.494615","0","0.302281","1.437258","0.8458263","0.1536011","0","0.0707588","0","22","21.07888","21.53944","12.25",
"3/11/2002 8:00:00 PM","-0.956895","-0.856815","0.876859","0.10254","0","0.720757","-0.422334","0","0","0","0.8458263","0","0","0","0","20.31143","20.48177","20.3966","12",
"3/11/2002 9:00:00 PM","-0.819913","-0.854795","1.270664","0.308835","0","0.716478","-0.334807","0","0","0","4.562387E-02","0","0","0","0","18.58212","19.79239","19.18726","12",
"3/11/2002 10:00:00 PM","-0.731516","-0.867238","1.364446","0.358495","0","0.714913","-0.305839","0","0","0","4.562387E-02","0","0","0","0","18.01061","19.25317","18.63189","12",
"3/11/2002 11:00:00 PM","-0.71491","-0.873149","1.329953","0.406487","0","0.715918","-0.32632","0","0","0","4.562387E-02","0","0","0","0","17.64585","18.86879","18.25732","11.25",
"3/12/2002","-0.717874","-0.869988","1.296975","0.46604","0","0.715599","-0.319989","0","0","0","4.562387E-02","0","0","0","0","17.26637","18.50063","17.8835","11",
"3/12/2002 1:00:00 AM","-0.663653","-0.878845","1.228883","0.500318","0","0.714849","-0.307648","0","0","0","4.562387E-02","0","0","0","0","17.0247","18.18241","17.60356","11",
"3/12/2002 2:00:00 AM","-0.695721","-0.869416","1.161585","0.536397","0","0.714135","-0.292934","0","0","0","4.562387E-02","0","0","0","0","16.73655","17.8924","17.31447","11",
"3/12/2002 3:00:00 AM","-0.649207","-0.858683","1.107089","0.576546","0","0.713599","-0.281633","0","0","0","4.562387E-02","0","0","0","0","16.51941","17.61578","17.0676","11",
"3/12/2002 4:00:00 AM","-0.76518","-0.855629","1.077731","0.626253","0","0.716409","-0.336847","0","0","0","4.562387E-02","0","0","0","0","16.06775","17.31869","16.69322","9.5",
"3/12/2002 5:00:00 AM","-0.808487","-0.874155","1.138792","0.728591","0","0.716586","-0.340807","0","0","0","4.562387E-02","0","0","0","0","15.62887","16.91717","16.27302","9",
"3/12/2002 6:00:00 AM","-0.943269","-1.43135","0.313179","0.335021","0","0.732166","-0.658486","0","4.309565","0","4.562387E-02","0","0","4.087308","0","21.79484","17.15305","19.47395","9",
"3/12/2002 7:00:00 AM","0.308417","-1.572871","-0.959401","-0.249561","0","0.732242","-0.669096","0","3.062828","0","4.562387E-02","0","0.2812346","3.060763","0","21.99776","18.76494","20.38135","9",
"3/12/2002 8:00:00 AM","2.238991","-1.042901","-1.889269","-0.838178","0","1.067648","-0.619405","0","0.022235","1.437258","0.8458263","0.1536037","0.6676635","0","-0.2653572","22.58725","20.65622","21.62173","10.5",
"3/12/2002 9:00:00 AM","2.979688","-0.247194","-2.848388","-1.291947","-0.462113","1.405393","-0.582663","-0.462113","0","1.437258","0.8458263","0.27747","0.920232","0","-1.006811","23.93803","22.64561","23.29182","12.5",
"3/12/2002 10:00:00 AM","3.167649","0.617844","-3.016831","-1.458893","-1.437165","2.078992","-0.519902","-1.437165","0","1.437258","0.8458263","0.5461394","1.079557","0","-2.413534","24","24.09415","24.04707","13.75",
"3/12/2002 11:00:00 AM","2.974329","1.17225","-2.837523","-1.511934","-2.282254","2.074147","-0.428504","-2.282254","0","1.437258","0.8458263","0.5461394","1.153774","0","-3.091867","24","25.01778","24.50889","15.5",
"3/12/2002 12:00:00 PM","2.604419","1.406367","-2.52454","-1.507277","-2.772011","2.069746","-0.325146","-2.772011","0","1.437258","0.8458263","0.5461394","1.147023","0","-3.391482","24","25.5736","24.7868","17.5",
